	ID	Taxa	Kingdom	Seq_Length	Site	Group
1833	P38279	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	True	2
1834	P78508	Homo sapiens	Metazoa	379	True	2
1835	Q9Y4Z0	Homo sapiens	Metazoa	139	False	2
1836	Q9H190	Homo sapiens	Metazoa	292	False	2
1837	Q64279	Mus musculus	Metazoa	216	False	2
1838	Q5JPI9	Homo sapiens	Metazoa	236	False	2
1839	Q9BZE9	Homo sapiens	Metazoa	553	False	2
1840	Q15038	Homo sapiens	Metazoa	168	False	2
1841	P46959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	383	False	2
1842	Q9R237	Rattus norvegicus	Metazoa	708	False	2
1843	P53212	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290	False	2
1844	Q38893	Arabidopsis thaliana	Viridiplantae	558	False	2
1845	G5EEG9	Caenorhabditis elegans	Metazoa	399	False	2
1846	Q9P797	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1142	False	2
1847	D3ZNV2	Rattus norvegicus	Metazoa	288	False	2
1848	Q8GZ79	Arabidopsis thaliana	Viridiplantae	274	False	2
1849	P83369	Homo sapiens	Metazoa	360	False	2
1850	Q9Y4E1	Homo sapiens	Metazoa	1341	False	2
1851	Q9NQZ5	Homo sapiens	Metazoa	370	True	2
1852	P32494	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	702	False	2
1853	C8V329	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	508	True	2
1854	P92792	Solanum tuberosum	Viridiplantae	204	False	2
1855	P92189	Drosophila melanogaster	Metazoa	321	False	2
1856	P45432	Arabidopsis thaliana	Viridiplantae	441	False	2
1857	Q8CJ67	Mus musculus	Metazoa	570	False	2
1858	Q5VWN6	Homo sapiens	Metazoa	2430	False	2
1859	P97367	Mus musculus	Metazoa	477	False	2
1860	Q06525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	465	False	2
1861	Q8NF91	Homo sapiens	Metazoa	8797	False	2
1862	Q96AZ6	Homo sapiens	Metazoa	181	False	2
1863	Q8NE35	Homo sapiens	Metazoa	698	False	2
1864	Q8IYR2	Homo sapiens	Metazoa	804	False	2
1865	P17429	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	876	False	2
1866	Q8RXD3	Arabidopsis thaliana	Viridiplantae	310	False	2
1867	P0C0A9	Rattus norvegicus	Metazoa	76	False	2
1868	P22027	Bos taurus	Metazoa	200	False	2
1869	O61715	Caenorhabditis elegans	Metazoa	454	True	2
1870	A0A486WWJ9	Caenorhabditis elegans	Metazoa	582	False	2
1871	Q86W50	Homo sapiens	Metazoa	562	False	2
1872	Q8N567	Homo sapiens	Metazoa	271	False	2
1873	Q945P1	Arabidopsis thaliana	Viridiplantae	317	False	2
1874	Q4WJ81	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	754	False	2
1875	Q86LG1	Drosophila melanogaster	Metazoa	606	True	2
1876	Q9LIK9	Arabidopsis thaliana	Viridiplantae	463	False	2
1877	Q99L90	Mus musculus	Metazoa	462	False	2
1878	Q9D6J6	Mus musculus	Metazoa	248	False	2
1879	P40023	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	145	False	2
1880	Q8NFZ0	Homo sapiens	Metazoa	1043	False	2
1881	Q61233	Mus musculus	Metazoa	627	False	2
1882	Q383Q5	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	other	209	False	2
1883	W8JWV8	Catharanthus roseus	Viridiplantae	378	False	2
1884	Q8MUJ1	Drosophila melanogaster	Metazoa	415	True	2
1885	O95782	Homo sapiens	Metazoa	977	False	2
1886	Q9WTJ4	Mus musculus	Metazoa	500	False	2
1887	Q6LA54	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	933	False	2
1888	P00966	Homo sapiens	Metazoa	412	False	2
1889	G3UYX5	Mus musculus	Metazoa	1258	False	2
1890	Q9DB77	Mus musculus	Metazoa	453	False	2
1891	O75056	Homo sapiens	Metazoa	442	False	2
1892	Q99567	Homo sapiens	Metazoa	741	False	2
1893	Q13772	Homo sapiens	Metazoa	614	False	2
1894	Q5EGY4	Rattus norvegicus	Metazoa	198	False	2
1895	P03925	Mus musculus	Metazoa	172	True	2
1896	Q9M7J4	Nicotiana tabacum	Viridiplantae	722	False	2
1897	Q99JB6	Mus musculus	Metazoa	429	False	2
1898	P50874	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	479	False	2
1899	Q562E2	Mus musculus	Metazoa	927	False	2
1900	F4HVZ5	Arabidopsis thaliana	Viridiplantae	279	False	2
1901	Q9XZS8	Drosophila melanogaster	Metazoa	613	False	2
1902	Q9BRS8	Homo sapiens	Metazoa	491	False	2
1903	Q9URT4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	697	False	2
1904	Q9BW71	Homo sapiens	Metazoa	556	False	2
1905	Q8N4T4	Homo sapiens	Metazoa	335	False	2
1906	Q96UP3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1400	False	2
1907	Q920Q2	Mus musculus	Metazoa	1249	False	2
1908	Q9XZ34	Drosophila melanogaster	Metazoa	1416	False	2
1909	P38824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	151	False	2
1910	Q9LTB0	Arabidopsis thaliana	Viridiplantae	752	False	2
1911	Q19969	Caenorhabditis elegans	Metazoa	514	False	2
1912	Q9NAN2	Caenorhabditis elegans	Metazoa	309	False	2
1913	Q9TYT3	Caenorhabditis elegans	Metazoa	316	False	2
1914	Q9C6T1	Arabidopsis thaliana	Viridiplantae	505	False	2
1915	O60104	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	376	False	2
1916	Q9U1W1	Caenorhabditis elegans	Metazoa	486	False	2
1917	O13710	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1076	False	2
1918	Q5S006	Mus musculus	Metazoa	2527	False	2
1919	P23804	Mus musculus	Metazoa	489	False	2
1920	P06454	Homo sapiens	Metazoa	111	False	2
1921	Q7S5M7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	64	True	2
1922	P15387	Rattus norvegicus	Metazoa	857	False	2
1923	Q9BVS5	Homo sapiens	Metazoa	477	False	2
1924	Q05937	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	343	False	2
1925	Q9XI19	Arabidopsis thaliana	Viridiplantae	328	False	2
1926	Q923S6	Mus musculus	Metazoa	574	False	2
1927	P38710	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	False	2
1928	Q93015	Homo sapiens	Metazoa	286	False	2
1929	Q92317	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146	False	2
1930	Q9FI46	Arabidopsis thaliana	Viridiplantae	269	True	2
1931	P27815	Homo sapiens	Metazoa	886	False	2
1932	P34227	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	261	False	2
1933	Q9Y6K9	Homo sapiens	Metazoa	419	False	2
1934	P40337	Homo sapiens	Metazoa	213	False	2
1935	Q9VR17	Drosophila melanogaster	Metazoa	363	False	2
1936	O13600	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	209	False	2
1937	Q9QVP9	Mus musculus	Metazoa	1009	False	2
1938	Q9DAD6	Mus musculus	Metazoa	137	False	2
1939	Q9FLI7	Arabidopsis thaliana	Viridiplantae	108	False	2
1940	O04714	Arabidopsis thaliana	Viridiplantae	326	True	2
1941	P38687	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	599	False	2
1942	Q99314	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	248	False	2
1943	Q9UGC7	Homo sapiens	Metazoa	380	False	2
1944	Q9FGN7	Arabidopsis thaliana	Viridiplantae	726	False	2
1945	Q8IWL3	Homo sapiens	Metazoa	235	False	2
1946	Q8H1D9	Arabidopsis thaliana	Viridiplantae	605	False	2
1947	Q02825	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	467	False	2
1948	O13848	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	284	False	2
1949	Q8C8N2	Mus musculus	Metazoa	606	False	2
1950	Q5SNT2	Homo sapiens	Metazoa	666	False	2
1951	Q80WJ1	Mus musculus	Metazoa	673	False	2
1952	Q94A68	Arabidopsis thaliana	Viridiplantae	377	False	2
1953	Q9CZ42	Mus musculus	Metazoa	343	False	2
1954	O59858	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	158	False	2
1955	P35435	Rattus norvegicus	Metazoa	273	False	2
1956	Q9BQ65	Homo sapiens	Metazoa	265	False	2
1957	F6VAN0	Mus musculus	Metazoa	656	False	2
1958	Q9LMT7	Arabidopsis thaliana	Viridiplantae	478	False	2
1959	Q8VYU8	Arabidopsis thaliana	Viridiplantae	396	False	2
1960	Q8IWD4	Homo sapiens	Metazoa	279	False	2
1961	P53203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	462	False	2
1962	Q8N100	Homo sapiens	Metazoa	152	False	2
1963	P03888	Mus musculus	Metazoa	318	True	2
1964	Q9ES53	Rattus norvegicus	Metazoa	307	False	2
1965	Q7XJM2	Arabidopsis thaliana	Viridiplantae	618	False	2
1966	Q7Z7K0	Homo sapiens	Metazoa	106	False	2
1967	P06786	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1428	False	2
1968	O23875	Oryza sativa subsp. japonica	Viridiplantae	183	False	2
1969	Q9FJI5	Arabidopsis thaliana	Viridiplantae	515	False	2
1970	Q66PJ3	Homo sapiens	Metazoa	237	False	2
1971	Q9SR62	Arabidopsis thaliana	Viridiplantae	309	False	2
1972	O48528	Arabidopsis thaliana	Viridiplantae	159	True	2
1973	A0A2K8FQU5	Catharanthus roseus	Viridiplantae	436	False	2
1974	Q09750	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1522	False	2
1975	P93758	Arabidopsis thaliana	Viridiplantae	274	False	2
1976	Q8H0V5	Arabidopsis thaliana	Viridiplantae	354	False	2
1977	Q68DK7	Homo sapiens	Metazoa	614	False	2
1978	Q10SY9	Oryza sativa subsp. japonica	Viridiplantae	472	True	2
1979	Q96HI0	Homo sapiens	Metazoa	755	False	2
1980	Q9NZH6	Homo sapiens	Metazoa	218	False	2
1981	P18412	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	486	False	2
1982	Q9UHV9	Homo sapiens	Metazoa	154	False	2
1983	Q5EU90	Euglena gracilis	other	539	False	2
1984	Q9Z110	Mus musculus	Metazoa	795	False	2
1985	Q7Z5Q5	Homo sapiens	Metazoa	900	False	2
1986	H2KZH5	Caenorhabditis elegans	Metazoa	621	False	2
1987	Q8N726	Homo sapiens	Metazoa	132	False	2
1988	P50440	Homo sapiens	Metazoa	423	False	2
1989	P11420	Drosophila melanogaster	Metazoa	710	False	2
1990	P09144	Chlamydomonas reinhardtii	Viridiplantae	735	True	2
1991	Q9FFK6	Arabidopsis thaliana	Viridiplantae	810	False	2
1992	Q9NZN9	Homo sapiens	Metazoa	384	False	2
1993	Q10222	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	721	False	2
1994	Q9Y4R8	Homo sapiens	Metazoa	837	False	2
1995	Q9HGK2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	216	False	2
1996	Q80TT2	Mus musculus	Metazoa	1150	False	2
1997	Q9C0N3	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	90	False	2
1998	Q9ZUX4	Arabidopsis thaliana	Viridiplantae	113	False	2
1999	Q8IDM6	Plasmodium falciparum (isolate 3D7)	other	422	True	2
2000	Q80SY4	Mus musculus	Metazoa	1006	False	2
2001	P52553	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	114	False	2
2002	O14253	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	780	False	2
2003	Q6A037	Mus musculus	Metazoa	893	False	2
2004	F4HZG9	Arabidopsis thaliana	Viridiplantae	493	False	2
2005	P54113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	591	False	2
2006	Q9SRY4	Arabidopsis thaliana	Viridiplantae	453	False	2
2007	Q9GZP8	Homo sapiens	Metazoa	106	False	2
2008	P47027	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	764	False	2
2009	Q9V463	Drosophila melanogaster	Metazoa	1365	False	2
2010	Q93Y07	Arabidopsis thaliana	Viridiplantae	622	True	2
2011	Q8L7Z0	Arabidopsis thaliana	Viridiplantae	720	True	2
2012	Q14CX5	Homo sapiens	Metazoa	517	True	2
2013	O75528	Homo sapiens	Metazoa	432	False	2
2014	Q969F1	Homo sapiens	Metazoa	213	False	2
2015	Q14669	Homo sapiens	Metazoa	2067	False	2
2016	Q9SN22	Arabidopsis thaliana	Viridiplantae	410	False	2
2017	Q8N7J2	Homo sapiens	Metazoa	671	False	2
2018	P42117	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	82	True	2
2019	P32567	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	862	False	2
2020	P33076	Homo sapiens	Metazoa	1130	False	2
2021	P24391	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	349	False	2
2022	Q9NVU0	Homo sapiens	Metazoa	708	False	2
2023	Q9UU76	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	642	False	2
2024	Q5W7F1	Danio rerio	Metazoa	743	True	2
2025	Q9XI46	Arabidopsis thaliana	Viridiplantae	159	True	2
2026	P49017	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	307	False	2
2027	Q8WW12	Homo sapiens	Metazoa	178	False	2
2028	Q22618	Caenorhabditis elegans	Metazoa	495	False	2
2029	Q6J9Q2	Arabidopsis thaliana	Viridiplantae	348	False	2
2030	F4IS91	Arabidopsis thaliana	Viridiplantae	1340	False	2
2031	Q7L3V2	Homo sapiens	Metazoa	364	False	2
2032	Q8N5P1	Homo sapiens	Metazoa	291	False	2
2033	Q8WVT3	Homo sapiens	Metazoa	735	False	2
2034	Q501F9	Arabidopsis thaliana	Viridiplantae	370	False	2
2035	O14322	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	313	False	2
2036	O74485	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	581	False	2
2037	Q3UUF8	Mus musculus	Metazoa	508	False	2
2038	O74386	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	248	False	2
2039	P16862	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	959	False	2
2040	O15287	Homo sapiens	Metazoa	622	False	2
2041	P38281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	316	False	2
2042	Q90ZA1	Xenopus laevis	Metazoa	631	False	2
2043	Q9V9N4	Drosophila melanogaster	Metazoa	561	False	2
2044	P30776	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	628	False	2
2045	Q6ZV65	Homo sapiens	Metazoa	393	False	2
2046	Q04341	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	121	False	2
2047	Q9T6H8	Arabidopsis thaliana	Viridiplantae	382	True	2
2048	P19426	Mus musculus	Metazoa	375	False	2
2049	Q2Q5T5	Mus musculus	Metazoa	84	True	2
2050	O94888	Homo sapiens	Metazoa	489	False	2
2051	O94308	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	422	False	2
2052	D3U717	Petunia hybrida	Viridiplantae	434	False	2
2053	Q3SYG4	Homo sapiens	Metazoa	887	False	2
2054	Q8WV22	Homo sapiens	Metazoa	266	False	2
2055	Q9D067	Mus musculus	Metazoa	708	False	2
2056	Q04751	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	285	False	2
2057	Q52LJ0	Homo sapiens	Metazoa	433	False	2
2058	Q8RWH9	Arabidopsis thaliana	Viridiplantae	513	False	2
2059	Q8IWA0	Homo sapiens	Metazoa	830	False	2
2060	Q949J1	Chlamydomonas reinhardtii	Viridiplantae	192	False	2
2061	Q8IHY1	Plasmodium falciparum (isolate 3D7)	other	4226	False	2
2062	Q2EMV9	Mus musculus	Metazoa	1817	False	2
2063	Q07163	Saccharomyces cerevisiae	Fungi	1755	False	2
2064	Q7Z3D4	Homo sapiens	Metazoa	306	False	2
2065	P04817	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	590	False	2
2066	Q86YC2	Homo sapiens	Metazoa	1186	False	2
2067	Q01981	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	416	False	2
2068	Q9NTZ6	Homo sapiens	Metazoa	932	False	2
2069	Q8VIE6	Mus musculus	Metazoa	465	True	2
2070	Q8GT74	Arabidopsis thaliana	Viridiplantae	241	True	2
2071	P42840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	284	True	2
2072	Q41062	Pisum sativum	Viridiplantae	1011	False	2
2073	P53289	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	263	False	2
2074	P28834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360	False	2
2075	Q6ZPR5	Mus musculus	Metazoa	823	False	2
2076	Q9CQT6	Mus musculus	Metazoa	229	False	2
2077	Q02297	Homo sapiens	Metazoa	640	False	2
2078	Q9SQK3	Arabidopsis thaliana	Viridiplantae	315	False	2
2079	Q4PSU4	Arabidopsis thaliana	Viridiplantae	264	False	2
2080	Q9DB41	Mus musculus	Metazoa	320	True	2
2081	Q9W1F4	Drosophila melanogaster	Metazoa	616	False	2
2082	Q9CQG9	Mus musculus	Metazoa	134	True	2
2083	Q96P48	Homo sapiens	Metazoa	1450	False	2
2084	Q3E7A4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	109	False	2
2085	O60130	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	827	False	2
2086	P09368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	476	False	2
2087	Q06152	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	274	False	2
2088	P38228	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	572	False	2
2089	Q7KMJ6	Drosophila melanogaster	Metazoa	793	False	2
2090	Q8WXE1	Homo sapiens	Metazoa	791	False	2
2091	Q5JNS0	Oryza sativa subsp. japonica	Viridiplantae	379	False	2
2092	P46310	Arabidopsis thaliana	Viridiplantae	446	False	2
2093	P70460	Mus musculus	Metazoa	375	False	2
2094	Q94CV1	Oryza sativa subsp. japonica	Viridiplantae	228	False	2
2095	Q9GRZ3	Caenorhabditis elegans	Metazoa	1641	False	2
2096	Q03433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	280	False	2
2097	Q68CK6	Homo sapiens	Metazoa	577	False	2
2098	Q12139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1133	False	2
2099	P40065	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	302	False	2
2100	P00927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576	False	2
2101	Q09849	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	424	False	2
2102	Q9NXR7	Homo sapiens	Metazoa	383	False	2
2103	Q9UTG8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	94	False	2
2104	P80217	Homo sapiens	Metazoa	286	False	2
2105	Q05648	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	False	2
2106	Q7Z3K3	Homo sapiens	Metazoa	1410	False	2
2107	O42978	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	80	False	2
2108	Q9JHR7	Mus musculus	Metazoa	1019	False	2
2109	O60174	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	582	False	2
2110	P41046	Drosophila melanogaster	Metazoa	550	False	2
2111	Q8AWF5	Xenopus laevis	Metazoa	638	False	2
2112	D3ZUE1	Rattus norvegicus	Metazoa	857	False	2
2113	O95180	Homo sapiens	Metazoa	2353	False	2
2114	Q80T22	Rattus norvegicus	Metazoa	484	True	2
2115	P36052	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	402	False	2
2116	O60053	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	440	False	2
2117	Q920A7	Mus musculus	Metazoa	789	False	2
2118	Q9UFC0	Homo sapiens	Metazoa	647	False	2
2119	P47821	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	323	False	2
2120	A1YKT1	Arabidopsis thaliana	Viridiplantae	433	False	2
2121	Q9UK76	Homo sapiens	Metazoa	154	False	2
2122	Q02204	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	264	False	2
2123	Q9UT91	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	211	True	2
2124	Q9UT18	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	591	False	2
2125	P32505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	525	False	2
2126	A0A1P8BH03	Arabidopsis thaliana	Viridiplantae	404	False	2
2127	Q501D5	Arabidopsis thaliana	Viridiplantae	589	False	2
2128	Q8NCN4	Homo sapiens	Metazoa	708	False	2
2129	Q12445	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	299	True	2
2130	P38060	Mus musculus	Metazoa	325	False	2
2131	Q91ZX6	Mus musculus	Metazoa	588	False	2
2132	P50110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327	True	2
2133	Q9ZW85	Arabidopsis thaliana	Viridiplantae	251	False	2
2134	Q8K2T8	Mus musculus	Metazoa	535	False	2
2135	O88286	Mus musculus	Metazoa	1684	False	2
2136	Q8NG66	Homo sapiens	Metazoa	645	False	2
2137	Q948R9	Arabidopsis thaliana	Viridiplantae	314	False	2
2138	Q9D2A5	Mus musculus	Metazoa	370	False	2
2139	Q94131	Caenorhabditis elegans	Metazoa	335	False	2
2140	Q9H334	Homo sapiens	Metazoa	677	False	2
2141	Q04213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	475	False	2
2142	Q9Z2Q2	Mus musculus	Metazoa	478	False	2
2143	Q9H9T3	Homo sapiens	Metazoa	547	False	2
2144	Q8LGJ5	Arabidopsis thaliana	Viridiplantae	276	False	2
2145	Q00202	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	678	False	2
2146	D0VWV4	Sus scrofa	Metazoa	169	True	2
2147	P78946	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	False	2
2148	Q9UUI3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	585	False	2
2149	Q90Z80	Xenopus laevis	Metazoa	392	False	2
2150	Q9H875	Homo sapiens	Metazoa	184	False	2
2151	Q80X86	Mus musculus	Metazoa	340	False	2
2152	Q09821	Sus scrofa	Metazoa	138	False	2
2153	Q8WVC0	Homo sapiens	Metazoa	666	False	2
2154	Q16540	Homo sapiens	Metazoa	153	False	2
2155	Q7SGH0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	98	False	2
2156	Q99P21	Mus musculus	Metazoa	515	False	2
2157	Q12986	Homo sapiens	Metazoa	1120	False	2
2158	P97452	Mus musculus	Metazoa	732	False	2
2159	Q9WVE0	Mus musculus	Metazoa	198	False	2
2160	Q2V3L3	Arabidopsis thaliana	Viridiplantae	387	False	2
2161	Q9ULE6	Homo sapiens	Metazoa	856	False	2
2162	Q9FJ17	Arabidopsis thaliana	Viridiplantae	211	False	2
2163	P17665	Mus musculus	Metazoa	63	True	2
2164	Q8LFW5	Arabidopsis thaliana	Viridiplantae	277	False	2
2165	A1Z6S7	Drosophila melanogaster	Metazoa	635	False	2
2166	Q15560	Homo sapiens	Metazoa	299	False	2
2167	Q9HB71	Homo sapiens	Metazoa	228	False	2
2168	Q9JJN6	Mus musculus	Metazoa	81	False	2
2169	Q55GJ6	Dictyostelium discoideum	other	214	False	2
2170	Q63398	Rattus norvegicus	Metazoa	584	False	2
2171	Q12788	Homo sapiens	Metazoa	808	False	2
2172	O13985	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	512	False	2
2173	Q17635	Caenorhabditis elegans	Metazoa	590	False	2
2174	P22315	Mus musculus	Metazoa	422	False	2
2175	G5EDN3	Caenorhabditis elegans	Metazoa	1353	False	2
2176	O64517	Arabidopsis thaliana	Viridiplantae	418	False	2
2177	Q96255	Arabidopsis thaliana	Viridiplantae	430	False	2
2178	O13539	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	261	False	2
2179	P26755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	122	False	2
2180	F7VJQ1	Homo sapiens	Metazoa	73	True	2
2181	P25801	Mus musculus	Metazoa	158	False	2
2182	Q7SHR9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	316	False	2
2183	Q9M3B8	Arabidopsis thaliana	Viridiplantae	597	False	2
2184	P0C512	Oryza sativa subsp. japonica	Viridiplantae	477	False	2
2185	Q02080	Homo sapiens	Metazoa	365	False	2
2186	O17386	Caenorhabditis elegans	Metazoa	458	True	2
2187	Q9NW15	Homo sapiens	Metazoa	660	False	2
2188	Q9NZZ3	Homo sapiens	Metazoa	219	False	2
2189	O59746	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	819	False	2
2190	O94258	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	978	False	2
2191	A0A0K3AUE4	Caenorhabditis elegans	Metazoa	1968	False	2
2192	Q05636	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	305	False	2
2193	Q12338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	110	False	2
2194	Q9P7N0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	392	False	2
2195	Q99J39	Mus musculus	Metazoa	492	False	2
2196	P28656	Mus musculus	Metazoa	391	False	2
2197	P35729	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1037	False	2
2198	Q9VIV2	Drosophila melanogaster	Metazoa	1062	False	2
2199	Q920Q8	Mus musculus	Metazoa	642	False	2
2200	P49793	Rattus norvegicus	Metazoa	1816	False	2
2201	P48164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	190	False	2
2202	Q06563	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197	True	2
2203	P25046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	220	False	2
2204	Q6XQN6	Homo sapiens	Metazoa	538	False	2
2205	Q8IU68	Homo sapiens	Metazoa	726	False	2
2206	Q94AH1	Arabidopsis thaliana	Viridiplantae	300	True	2
2207	O49687	Arabidopsis thaliana	Viridiplantae	589	False	2
2208	O93956	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	549	True	2
2209	A2ASQ1	Mus musculus	Metazoa	1950	True	2
2210	P56280	Mus musculus	Metazoa	116	False	2
