	ID	Taxa	Kingdom	Seq_Length	Site	Group
2168	Q9JJN6	Mus musculus	Metazoa	81	False	2
2169	Q55GJ6	Dictyostelium discoideum	other	214	False	2
2170	Q63398	Rattus norvegicus	Metazoa	584	False	2
2171	Q12788	Homo sapiens	Metazoa	808	False	2
2172	O13985	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	512	False	2
2173	Q17635	Caenorhabditis elegans	Metazoa	590	False	2
2174	P22315	Mus musculus	Metazoa	422	False	2
2175	G5EDN3	Caenorhabditis elegans	Metazoa	1353	False	2
2176	O64517	Arabidopsis thaliana	Viridiplantae	418	False	2
2177	Q96255	Arabidopsis thaliana	Viridiplantae	430	False	2
2178	O13539	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	261	False	2
2179	P26755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	122	False	2
2180	F7VJQ1	Homo sapiens	Metazoa	73	True	2
2181	P25801	Mus musculus	Metazoa	158	False	2
2182	Q7SHR9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	316	False	2
2183	Q9M3B8	Arabidopsis thaliana	Viridiplantae	597	False	2
2184	P0C512	Oryza sativa subsp. japonica	Viridiplantae	477	False	2
2185	Q02080	Homo sapiens	Metazoa	365	False	2
2186	O17386	Caenorhabditis elegans	Metazoa	458	True	2
2187	Q9NW15	Homo sapiens	Metazoa	660	False	2
2188	Q9NZZ3	Homo sapiens	Metazoa	219	False	2
2189	O59746	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	819	False	2
2190	O94258	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	978	False	2
2191	A0A0K3AUE4	Caenorhabditis elegans	Metazoa	1968	False	2
2192	Q05636	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	305	False	2
2193	Q12338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	110	False	2
2194	Q9P7N0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	392	False	2
2195	Q99J39	Mus musculus	Metazoa	492	False	2
2196	P28656	Mus musculus	Metazoa	391	False	2
2197	P35729	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1037	False	2
2198	Q9VIV2	Drosophila melanogaster	Metazoa	1062	False	2
2199	Q920Q8	Mus musculus	Metazoa	642	False	2
2200	P49793	Rattus norvegicus	Metazoa	1816	False	2
2201	P48164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	190	False	2
2202	Q06563	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197	True	2
2203	P25046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	220	False	2
2204	Q6XQN6	Homo sapiens	Metazoa	538	False	2
2205	Q8IU68	Homo sapiens	Metazoa	726	False	2
2206	Q94AH1	Arabidopsis thaliana	Viridiplantae	300	True	2
2207	O49687	Arabidopsis thaliana	Viridiplantae	589	False	2
2208	O93956	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	549	True	2
2209	A2ASQ1	Mus musculus	Metazoa	1950	True	2
2210	P56280	Mus musculus	Metazoa	116	False	2
2211	P81122	Mus musculus	Metazoa	1321	False	2
2212	Q9BT17	Homo sapiens	Metazoa	334	False	2
2213	P42925	Mus musculus	Metazoa	194	True	2
2214	Q53TN4	Homo sapiens	Metazoa	286	True	2
2215	A0A0D1E3S6	Mycosarcoma maydis	Fungi	591	False	2
2216	O60141	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	299	False	2
2217	Q9SEL7	Arabidopsis thaliana	Viridiplantae	323	False	2
2218	Q9W0K4	Drosophila melanogaster	Metazoa	1067	False	2
2219	W5U2K2	Catharanthus roseus	Viridiplantae	289	False	2
2220	P53850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	401	False	2
2221	P39011	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	633	False	2
2222	Q949Q5	Arabidopsis thaliana	Viridiplantae	140	True	2
2223	P02240	Lupinus luteus	Viridiplantae	154	False	2
2224	P82411	Spinacia oleracea	Viridiplantae	116	False	2
2225	Q8NE79	Homo sapiens	Metazoa	360	True	2
2226	Q9USJ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	393	False	2
2227	Q6EPN6	Oryza sativa subsp. japonica	Viridiplantae	222	False	2
2228	Q22829	Caenorhabditis elegans	Metazoa	470	False	2
2229	Q9WUF3	Mus musculus	Metazoa	1962	False	2
2230	Q0WNP3	Arabidopsis thaliana	Viridiplantae	617	False	2
2231	Q09823	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	791	False	2
2232	Q5TGY3	Homo sapiens	Metazoa	1603	False	2
2233	Q91VJ2	Mus musculus	Metazoa	260	False	2
2234	Q92186	Homo sapiens	Metazoa	375	True	2
2235	G5EGU9	Caenorhabditis elegans	Metazoa	558	False	2
2236	O74736	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	305	False	2
2237	Q12166	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	604	False	2
2238	P21784	Mus musculus	Metazoa	527	False	2
2239	Q924L1	Mus musculus	Metazoa	360	False	2
2240	P29539	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1916	False	2
2241	O94708	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	394	False	2
2242	Q6UWZ7	Homo sapiens	Metazoa	409	False	2
2243	P53139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140	False	2
2244	Q67Y93	Arabidopsis thaliana	Viridiplantae	191	False	2
2245	Q0IGK1	Arabidopsis thaliana	Viridiplantae	445	False	2
2246	Q8K339	Mus musculus	Metazoa	391	False	2
2247	Q12038	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1033	False	2
2248	O15360	Homo sapiens	Metazoa	1455	False	2
2249	Q6A078	Mus musculus	Metazoa	2472	False	2
2250	Q8RWG2	Arabidopsis thaliana	Viridiplantae	652	False	2
2251	Q8WXX7	Homo sapiens	Metazoa	1259	False	2
2252	Q15311	Homo sapiens	Metazoa	655	False	2
2253	Q94BT6	Arabidopsis thaliana	Viridiplantae	609	False	2
2254	Q12309	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	687	False	2
2255	Q8GUK1	Arabidopsis thaliana	Viridiplantae	602	False	2
2256	Q9H9Q4	Homo sapiens	Metazoa	299	False	2
2257	P41698	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	603	False	2
2258	A6H8H2	Mus musculus	Metazoa	1906	False	2
2259	O08650	Mus musculus	Metazoa	554	True	2
2260	Q96QU8	Homo sapiens	Metazoa	1125	False	2
2261	O13800	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	230	False	2
2262	P16455	Homo sapiens	Metazoa	207	False	2
2263	Q94JY0	Arabidopsis thaliana	Viridiplantae	330	False	2
2264	P23615	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1451	False	2
2265	Q00278	Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1)	Fungi	271	False	2
2266	Q69ZN7	Mus musculus	Metazoa	2048	False	2
2267	Q12040	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	230	False	2
2268	P18496	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False	2
2269	Q9HDZ3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	182	False	2
2270	Q505B8	Mus musculus	Metazoa	171	False	2
2271	Q9P0P8	Homo sapiens	Metazoa	240	False	2
2272	Q3KRA9	Homo sapiens	Metazoa	238	False	2
2273	P36606	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	468	True	2
2274	Q8BH86	Mus musculus	Metazoa	617	False	2
2275	Q9NSP4	Homo sapiens	Metazoa	180	False	2
2276	P40012	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	539	False	2
2277	Q32MQ0	Homo sapiens	Metazoa	723	False	2
2278	B2RZD2	Rattus norvegicus	Metazoa	229	True	2
2279	P40064	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1391	False	2
2280	Q9Y6X0	Homo sapiens	Metazoa	1596	False	2
2281	P87238	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	215	False	2
2282	P48039	Homo sapiens	Metazoa	350	True	2
2283	Q06164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1454	False	2
2284	P39946	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	494	False	2
2285	Q9NVR2	Homo sapiens	Metazoa	710	False	2
2286	P21957	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	404	False	2
2287	Q95RQ8	Drosophila melanogaster	Metazoa	683	False	2
2288	Q15642	Homo sapiens	Metazoa	601	False	2
2289	P53919	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	492	False	2
2290	P34078	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	463	False	2
2291	Q9FFY9	Arabidopsis thaliana	Viridiplantae	640	False	2
2292	Q7XJJ7	Arabidopsis thaliana	Viridiplantae	607	False	2
2293	P36956	Homo sapiens	Metazoa	1147	False	2
2294	P34283	Caenorhabditis elegans	Metazoa	442	False	2
2295	O60952	Dictyostelium discoideum	other	199	False	2
2296	F4IXE7	Arabidopsis thaliana	Viridiplantae	1189	False	2
2297	P32342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	167	False	2
2298	P38755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	437	False	2
2299	Q9XVS8	Caenorhabditis elegans	Metazoa	405	False	2
2300	Q9NRY6	Homo sapiens	Metazoa	295	False	2
2301	A0PK05	Homo sapiens	Metazoa	275	True	2
2302	Q6P4A7	Homo sapiens	Metazoa	337	False	2
2303	A6NHX0	Homo sapiens	Metazoa	329	False	2
2304	Q8MQX9	Drosophila melanogaster	Metazoa	1174	False	2
2305	Q12905	Homo sapiens	Metazoa	390	False	2
2306	Q15833	Homo sapiens	Metazoa	593	False	2
2307	Q6PAC3	Mus musculus	Metazoa	445	False	2
2308	Q8N668	Homo sapiens	Metazoa	190	False	2
2309	Q9USL4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	549	False	2
2310	P04038	Bos taurus	Metazoa	74	True	2
2311	Q9UDW3	Homo sapiens	Metazoa	170	False	2
2312	P0DO24	Arabidopsis thaliana	Viridiplantae	649	False	2
2313	P82925	Bos taurus	Metazoa	386	False	2
2314	K4CF70	Solanum lycopersicum	Viridiplantae	476	False	2
2315	P32354	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	571	False	2
2316	Q9UMY1	Homo sapiens	Metazoa	257	False	2
2317	Q32NC0	Homo sapiens	Metazoa	220	False	2
2318	Q9VKM6	Drosophila melanogaster	Metazoa	351	False	2
2319	P54074	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	624	True	2
2320	Q96NY9	Homo sapiens	Metazoa	551	False	2
2321	P32388	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	137	False	2
2322	Q8N2Z9	Homo sapiens	Metazoa	138	False	2
2323	Q9BUH6	Homo sapiens	Metazoa	204	False	2
2324	Q9P804	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	548	False	2
2325	Q10573	Caenorhabditis elegans	Metazoa	1139	False	2
2326	Q5TAX3	Homo sapiens	Metazoa	1644	False	2
2327	Q8TAE8	Homo sapiens	Metazoa	222	False	2
2328	Q9S736	Arabidopsis thaliana	Viridiplantae	566	False	2
2329	Q8C8M1	Mus musculus	Metazoa	221	False	2
2330	Q8NBZ0	Homo sapiens	Metazoa	244	False	2
2331	Q3TYA6	Mus musculus	Metazoa	858	False	2
2332	Q9LHF5	Arabidopsis thaliana	Viridiplantae	602	False	2
2333	P25038	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	676	False	2
2334	P78965	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	464	False	2
2335	P18888	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	332	False	2
2336	P11836	Homo sapiens	Metazoa	297	True	2
2337	Q05024	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	226	False	2
2338	P38998	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	373	False	2
2339	E9P8D2	Saccharomyces cerevisiae	Fungi	229	False	2
2340	P70445	Mus musculus	Metazoa	120	False	2
2341	Q91ZW6	Rattus norvegicus	Metazoa	421	False	2
2342	O24164	Nicotiana tabacum	Viridiplantae	504	False	2
2343	P16965	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	84	False	2
2344	Q96LW7	Homo sapiens	Metazoa	228	False	2
2345	Q9H9J2	Homo sapiens	Metazoa	332	False	2
2346	Q9LHE5	Arabidopsis thaliana	Viridiplantae	309	False	2
2347	V6CLJ5	Caenorhabditis elegans	Metazoa	790	False	2
2348	Q96DX5	Homo sapiens	Metazoa	294	False	2
2349	Q8W4J9	Arabidopsis thaliana	Viridiplantae	908	False	2
2350	Q56A73	Homo sapiens	Metazoa	249	False	2
2351	Q12749	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1114	False	2
2352	A1Z9P3	Drosophila melanogaster	Metazoa	1576	False	2
2353	Q99N92	Mus musculus	Metazoa	148	False	2
2354	P45974	Homo sapiens	Metazoa	858	False	2
2355	Q10272	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	446	False	2
2356	Q6NZ36	Homo sapiens	Metazoa	180	False	2
2357	Q8N5I2	Homo sapiens	Metazoa	433	False	2
2358	Q5F2E7	Mus musculus	Metazoa	692	False	2
2359	Q8N9I9	Homo sapiens	Metazoa	347	False	2
2360	Q9LU39	Arabidopsis thaliana	Viridiplantae	317	False	2
2361	Q28177	Bos taurus	Metazoa	415	False	2
2362	Q96EV8	Homo sapiens	Metazoa	351	False	2
2363	Q7TMF2	Mus musculus	Metazoa	345	False	2
2364	Q9URV9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	124	False	2
2365	F4JLC1	Arabidopsis thaliana	Viridiplantae	331	False	2
2366	Q66JW3	Mus musculus	Metazoa	526	False	2
2367	Q4KLP8	Xenopus laevis	Metazoa	663	False	2
2368	O74381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	467	False	2
2369	Q7Z2D5	Homo sapiens	Metazoa	763	True	2
2370	S8EZA7	Toxoplasma gondii (strain ATCC 50611 / Me49)	other	534	True	2
2371	P18583	Homo sapiens	Metazoa	2426	False	2
2372	P23023	Drosophila melanogaster	Metazoa	549	False	2
2373	A2A884	Mus musculus	Metazoa	2348	False	2
2374	Q9NZ09	Homo sapiens	Metazoa	502	False	2
2375	Q8TBZ0	Homo sapiens	Metazoa	833	False	2
2376	Q8BN78	Mus musculus	Metazoa	671	False	2
2377	Q7SHB2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	348	False	2
2378	P11799	Gallus gallus	Metazoa	1906	False	2
2379	Q6IUP1	Mus musculus	Metazoa	357	False	2
2380	Q4V7K4	Xenopus laevis	Metazoa	733	False	2
2381	F4J284	Arabidopsis thaliana	Viridiplantae	860	False	2
2382	Q8CFC7	Mus musculus	Metazoa	668	False	2
2383	P27472	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	705	False	2
2384	Q9SX77	Arabidopsis thaliana	Viridiplantae	257	False	2
2385	P53895	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	289	False	2
2386	Q95QD7	Caenorhabditis elegans	Metazoa	435	False	2
2387	Q28205	Bos taurus	Metazoa	1199	False	2
2388	Q7TMR7	Rattus norvegicus	Metazoa	522	True	2
2389	P06774	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	265	False	2
2390	Q9DAG4	Mus musculus	Metazoa	180	False	2
2391	Q9UL49	Homo sapiens	Metazoa	500	False	2
2392	P53142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	486	True	2
2393	Q02983	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	363	False	2
2394	P22936	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367	False	2
2395	P15325	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	533	True	2
2396	Q9UIG0	Homo sapiens	Metazoa	1483	False	2
2397	Q8C1E7	Mus musculus	Metazoa	343	False	2
2398	Q06364	Daucus carota	Viridiplantae	489	False	2
2399	Q8LGI2	Arabidopsis thaliana	Viridiplantae	454	False	2
2400	Q940X9	Arabidopsis thaliana	Viridiplantae	826	False	2
2401	V5ILE0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	428	False	2
2402	P51795	Homo sapiens	Metazoa	816	False	2
2403	Q96CB8	Homo sapiens	Metazoa	462	False	2
2404	Q06266	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	489	False	2
2405	Q09330	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	199	False	2
2406	Q9BQS6	Homo sapiens	Metazoa	159	False	2
2407	Q9VRP5	Drosophila melanogaster	Metazoa	1038	False	2
2408	Q12363	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	437	False	2
2409	G1X9H9	Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491)	Fungi	411	False	2
2410	P47929	Homo sapiens	Metazoa	136	False	2
2411	Q01613	Xenopus laevis	Metazoa	1420	False	2
2412	G8GJ94	Salvia sclarea	Viridiplantae	575	False	2
2413	O13816	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	962	False	2
2414	H0YL14	Homo sapiens	Metazoa	139	True	2
2415	Q9NZC9	Homo sapiens	Metazoa	954	False	2
2416	Q800K6	Xenopus laevis	Metazoa	1513	False	2
2417	Q8IRH5	Drosophila melanogaster	Metazoa	733	False	2
2418	P82094	Homo sapiens	Metazoa	1093	False	2
2419	P22141	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	198	False	2
2420	Q9P2N6	Homo sapiens	Metazoa	904	False	2
2421	Q9UI40	Homo sapiens	Metazoa	661	True	2
2422	Q8BVZ5	Mus musculus	Metazoa	266	False	2
2423	Q7Y1W1	Arabidopsis thaliana	Viridiplantae	527	False	2
2424	P07665	Drosophila melanogaster	Metazoa	356	False	2
2425	Q53HV7	Homo sapiens	Metazoa	270	False	2
2426	P41005	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	101	False	2
2427	O35658	Mus musculus	Metazoa	278	False	2
2428	Q9BV86	Homo sapiens	Metazoa	223	False	2
2429	P34111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1160	False	2
2430	Q9V4Z9	Drosophila melanogaster	Metazoa	858	False	2
2431	Q1K7P9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	140	False	2
2432	P06785	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304	False	2
2433	O94632	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	773	False	2
2434	Q63425	Rattus norvegicus	Metazoa	1383	False	2
2435	Q86V97	Homo sapiens	Metazoa	674	False	2
2436	P35728	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	441	False	2
2437	Q9NVH0	Homo sapiens	Metazoa	621	True	2
2438	Q8BUX5	Mus musculus	Metazoa	455	True	2
2439	C0HLF1	Dictyostelium discoideum	other	154	False	2
2440	Q03373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	323	False	2
2441	O18381	Drosophila melanogaster	Metazoa	857	False	2
2442	C6KST8	Plasmodium falciparum (isolate 3D7)	other	358	True	2
2443	Q14157	Homo sapiens	Metazoa	1087	False	2
2444	O59793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	384	False	2
2445	P42073	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	533	False	2
2446	P11943	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	134	False	2
2447	Q9P0N8	Homo sapiens	Metazoa	246	False	2
2448	Q8NB16	Homo sapiens	Metazoa	471	False	2
2449	Q9NVH2	Homo sapiens	Metazoa	962	False	2
2450	A7TUE1	Medicago truncatula	Viridiplantae	513	False	2
2451	Q8LE98	Arabidopsis thaliana	Viridiplantae	344	False	2
2452	Q12972	Homo sapiens	Metazoa	351	False	2
2453	Q12063	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	375	False	2
2454	Q80U72	Mus musculus	Metazoa	1665	False	2
2455	Q96IZ2	Homo sapiens	Metazoa	230	True	2
2456	P24813	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	409	False	2
2457	Q9M280	Arabidopsis thaliana	Viridiplantae	116	False	2
2458	Q9HD23	Homo sapiens	Metazoa	443	False	2
2459	Q9NZC4	Homo sapiens	Metazoa	300	False	2
2460	Q9GZQ3	Homo sapiens	Metazoa	224	False	2
2461	Q08202	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	246	False	2
2462	Q9H1Z4	Homo sapiens	Metazoa	485	False	2
2463	Q6ZMT4	Homo sapiens	Metazoa	941	False	2
2464	P42845	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420	False	2
2465	Q9U6M1	Leishmania tarentolae	other	827	False	2
2466	Q9FLU1	Arabidopsis thaliana	Viridiplantae	454	False	2
2467	Q8IS98	Crithidia fasciculata	other	134	False	2
2468	P29266	Rattus norvegicus	Metazoa	335	False	2
2469	Q8L627	Arabidopsis thaliana	Viridiplantae	375	False	2
2470	Q8K585	Rattus norvegicus	Metazoa	107	False	2
2471	Q9H444	Homo sapiens	Metazoa	224	False	2
2472	Q12405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	False	2
2473	Q9BSJ6	Homo sapiens	Metazoa	248	False	2
2474	Q9BZC1	Homo sapiens	Metazoa	486	False	2
2475	P38927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	245	False	2
2476	A1Z8F4	Drosophila melanogaster	Metazoa	2577	False	2
2477	Q96KR7	Homo sapiens	Metazoa	559	False	2
2478	P40026	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	464	False	2
2479	Q6P6C2	Homo sapiens	Metazoa	394	False	2
2480	Q93ZG9	Arabidopsis thaliana	Viridiplantae	477	False	2
2481	P46946	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	345	False	2
2482	O49570	Arabidopsis thaliana	Viridiplantae	650	False	2
2483	O15265	Homo sapiens	Metazoa	892	False	2
2484	Q6WN19	Rattus norvegicus	Metazoa	469	False	2
2485	P38727	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	235	True	2
2486	Q9WUL7	Mus musculus	Metazoa	182	False	2
2487	Q9DEX1	Xenopus laevis	Metazoa	560	False	2
2488	Q9CQ29	Mus musculus	Metazoa	239	False	2
2489	P43596	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	787	False	2
2490	P42771	Homo sapiens	Metazoa	156	False	2
2491	P41895	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	735	False	2
2492	Q9H4I3	Homo sapiens	Metazoa	376	False	2
2493	F2Z699	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	582	False	2
2494	P09959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	803	False	2
2495	P15315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	225	False	2
2496	Q10296	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	138	False	2
2497	Q1K6U7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	225	False	2
2498	Q96375	Capsicum annuum	Viridiplantae	660	False	2
2499	P24473	Rattus norvegicus	Metazoa	226	False	2
2500	Q9BQ48	Homo sapiens	Metazoa	92	False	2
2501	O74791	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	470	False	2
2502	Q9V7P1	Drosophila melanogaster	Metazoa	506	False	2
2503	P40692	Homo sapiens	Metazoa	756	False	2
2504	P40535	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	587	False	2
2505	Q4QAU9	Leishmania major	other	549	False	2
2506	P16522	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	626	False	2
2507	Q07362	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	185	False	2
2508	Q9Y5W9	Homo sapiens	Metazoa	270	False	2
2509	P40505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327	False	2
2510	Q96T21	Homo sapiens	Metazoa	854	False	2
2511	Q06011	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	112	True	2
2512	P24846	Triticum aestivum	Viridiplantae	388	False	2
2513	P40547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	921	False	2
2514	P0DPG3	Trypanosoma brucei brucei	other	75	False	2
2515	Q9FZ96	Arabidopsis thaliana	Viridiplantae	356	True	2
2516	Q9VX09	Drosophila melanogaster	Metazoa	607	False	2
2517	Q8INM3	Drosophila melanogaster	Metazoa	1420	False	2
2518	O44476	Caenorhabditis elegans	Metazoa	833	False	2
2519	P25368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	False	2
2520	Q00013	Homo sapiens	Metazoa	466	False	2
2521	Q9HAC7	Homo sapiens	Metazoa	438	False	2
2522	P47140	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327	False	2
2523	Q99J47	Mus musculus	Metazoa	323	True	2
2524	P25441	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	422	False	2
2525	Q03429	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	False	2
2526	Q6DBR6	Danio rerio	Metazoa	334	False	2
2527	Q9D3F7	Mus musculus	Metazoa	229	False	2
2528	Q05900	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	231	False	2
2529	C9JLW8	Homo sapiens	Metazoa	97	False	2
2530	Q9UT32	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	373	False	2
2531	P53853	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	264	False	2
2532	Q969Z0	Homo sapiens	Metazoa	631	False	2
2533	Q969T9	Homo sapiens	Metazoa	261	False	2
2534	P22572	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	453	False	2
2535	P32479	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	840	False	2
2536	Q8NI27	Homo sapiens	Metazoa	1593	False	2
2537	A0A3B3IS91	Homo sapiens	Metazoa	260	False	2
2538	O35260	Rattus norvegicus	Metazoa	514	False	2
2539	P92204	Drosophila melanogaster	Metazoa	280	False	2
2540	Q13794	Homo sapiens	Metazoa	54	False	2
2541	Q12305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	139	False	2
