P23229	Homo sapiens	Metazoa	1130	23
P25116	Homo sapiens	Metazoa	425	21
P25311	Homo sapiens	Metazoa	298	20
P30988	Homo sapiens	Metazoa	474	24
P32004	Homo sapiens	Metazoa	1257	19
P34998	Homo sapiens	Metazoa	415	23
P41222	Homo sapiens	Metazoa	190	22
P42830	Homo sapiens	Metazoa	114	36
P49257	Homo sapiens	Metazoa	510	30
P51688	Homo sapiens	Metazoa	502	20
P52823	Homo sapiens	Metazoa	247	17
P53634	Homo sapiens	Metazoa	463	24
P55083	Homo sapiens	Metazoa	255	21
P55773	Homo sapiens	Metazoa	120	21
P55899	Homo sapiens	Metazoa	365	23
P57087	Homo sapiens	Metazoa	298	28
P81605	Homo sapiens	Metazoa	110	19
Q02763	Homo sapiens	Metazoa	1124	22
Q07011	Homo sapiens	Metazoa	255	23
Q08380	Homo sapiens	Metazoa	585	18
Q10588	Homo sapiens	Metazoa	318	32
Q12841	Homo sapiens	Metazoa	308	20
Q13145	Homo sapiens	Metazoa	260	20
Q13231	Homo sapiens	Metazoa	466	21
Q13445	Homo sapiens	Metazoa	227	23
Q13651	Homo sapiens	Metazoa	578	21
Q14210	Homo sapiens	Metazoa	128	20
Q15768	Homo sapiens	Metazoa	340	27
Q16552	Homo sapiens	Metazoa	155	23
Q16663	Homo sapiens	Metazoa	113	21
Q6E0U4	Homo sapiens	Metazoa	476	21
Q6UW15	Homo sapiens	Metazoa	175	26
Q6UX41	Homo sapiens	Metazoa	500	17
Q6UXB2	Homo sapiens	Metazoa	119	21
Q8N0W4	Homo sapiens	Metazoa	816	41
Q8N441	Homo sapiens	Metazoa	504	24
Q8N6Q3	Homo sapiens	Metazoa	437	21
Q8N766	Homo sapiens	Metazoa	993	22
Q8TC27	Homo sapiens	Metazoa	787	16
Q8TCT8	Homo sapiens	Metazoa	520	25
Q92643	Homo sapiens	Metazoa	395	27
Q969H8	Homo sapiens	Metazoa	173	31
Q96BY9	Homo sapiens	Metazoa	339	30
Q96F46	Homo sapiens	Metazoa	866	32
Q96HE7	Homo sapiens	Metazoa	468	23
Q99519	Homo sapiens	Metazoa	415	47
Q99538	Homo sapiens	Metazoa	433	17
Q9BX59	Homo sapiens	Metazoa	468	18
Q9BX67	Homo sapiens	Metazoa	310	31
Q9BXJ0	Homo sapiens	Metazoa	243	15
Q9BXJ7	Homo sapiens	Metazoa	453	19
Q9BZR6	Homo sapiens	Metazoa	473	26
Q9H6E4	Homo sapiens	Metazoa	229	22
Q9HBE5	Homo sapiens	Metazoa	538	19
Q9NPA0	Homo sapiens	Metazoa	242	23
Q9NQ34	Homo sapiens	Metazoa	198	33
Q9UHD0	Homo sapiens	Metazoa	177	24
Q9UHF4	Homo sapiens	Metazoa	553	29
Q9UIK5	Homo sapiens	Metazoa	374	40
Q9UKZ9	Homo sapiens	Metazoa	415	23
Q9Y251	Homo sapiens	Metazoa	543	35
Q9Y258	Homo sapiens	Metazoa	94	23
Q9Y279	Homo sapiens	Metazoa	399	19
A2AJB7	Mus musculus	Metazoa	192	26
F1N5C8	Bos taurus	Metazoa	445	22
O35314	Rattus norvegicus	Metazoa	675	20
O35744	Mus musculus	Metazoa	398	21
P00684	Rattus norvegicus	Metazoa	152	25
P00760	Bos taurus	Metazoa	246	17
P00794	Bos taurus	Metazoa	381	16
P01001	Bos taurus	Metazoa	80	23
P01131	Bos taurus	Metazoa	845	21
P01246	Bos taurus	Metazoa	217	26
P01326	Mus musculus	Metazoa	110	24
P01899	Mus musculus	Metazoa	362	24
P02702	Bos taurus	Metazoa	241	19
P02769	Bos taurus	Metazoa	607	18
P05623	Drosophila melanogaster	Metazoa	55	19
P07267	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	405	22
P08721	Rattus norvegicus	Metazoa	317	16
P08905	Mus musculus	Metazoa	148	18
P0CX77	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	362	25
P0CZ17	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	362	25
P10354	Rattus norvegicus	Metazoa	466	18
P10493	Mus musculus	Metazoa	1245	28
P10820	Mus musculus	Metazoa	554	20
P11598	Rattus norvegicus	Metazoa	505	24
P12024	Drosophila melanogaster	Metazoa	1315	29
P12820	Bos taurus	Metazoa	1306	28
P12843	Rattus norvegicus	Metazoa	304	34
P14630	Rattus norvegicus	Metazoa	190	17
P15473	Rattus norvegicus	Metazoa	292	27
P15691	Bos taurus	Metazoa	190	26
P15693	Rattus norvegicus	Metazoa	540	20
P16303	Rattus norvegicus	Metazoa	565	18
P16368	Bos taurus	Metazoa	220	26
P16612	Rattus norvegicus	Metazoa	214	26
P16636	Rattus norvegicus	Metazoa	411	21
P17046	Rattus norvegicus	Metazoa	411	26
P19633	Rattus norvegicus	Metazoa	406	34
P21581	Rattus norvegicus	Metazoa	273	25
P21956	Mus musculus	Metazoa	463	22
P22063	Rattus norvegicus	Metazoa	1040	30
P26011	Mus musculus	Metazoa	806	19
P27657	Rattus norvegicus	Metazoa	465	16
P30919	Rattus norvegicus	Metazoa	345	23
P30922	Bos taurus	Metazoa	383	21
P31096	Bos taurus	Metazoa	278	16
P32478	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	413	18
P33436	Rattus norvegicus	Metazoa	662	29
P41543	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	476	22
P42264	Rattus norvegicus	Metazoa	919	31
P43497	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	92	20
P48439	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	350	22
P49182	Mus musculus	Metazoa	478	23
P52013	Caenorhabditis elegans	Metazoa	204	22
P53616	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420	24
P61823	Bos taurus	Metazoa	150	26
P61855	Drosophila melanogaster	Metazoa	79	22
P63090	Rattus norvegicus	Metazoa	168	32
P80311	Bos taurus	Metazoa	216	33
P97430	Mus musculus	Metazoa	131	25
P97884	Rattus norvegicus	Metazoa	96	26
Q00954	Rattus norvegicus	Metazoa	218	18
Q01965	Mus musculus	Metazoa	654	47
Q03180	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	325	18
Q06703	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	44
Q08481	Mus musculus	Metazoa	727	17
Q10746	Rattus norvegicus	Metazoa	101	32
Q28173	Bos taurus	Metazoa	416	22
Q5I0E7	Rattus norvegicus	Metazoa	235	37
Q61247	Mus musculus	Metazoa	491	27
Q61885	Mus musculus	Metazoa	246	28
Q62005	Mus musculus	Metazoa	623	20
Q62192	Mus musculus	Metazoa	661	20
Q62894	Rattus norvegicus	Metazoa	562	19
Q64385	Mus musculus	Metazoa	432	23
Q7KRU8	Drosophila melanogaster	Metazoa	205	19
Q7TQN3	Mus musculus	Metazoa	571	29
Q8BHP7	Mus musculus	Metazoa	681	32
Q8BK48	Mus musculus	Metazoa	559	26
Q8BPM6	Mus musculus	Metazoa	367	31
Q8BSU2	Mus musculus	Metazoa	246	26
Q8RUW5	Arabidopsis thaliana	Viridiplantae	433	19
Q8SXL2	Drosophila melanogaster	Metazoa	136	24
Q8T1G4	Dictyostelium discoideum	other	181	19
Q91XZ4	Mus musculus	Metazoa	772	28
Q94K85	Arabidopsis thaliana	Viridiplantae	359	26
Q96318	Arabidopsis thaliana	Viridiplantae	524	23
Q99372	Rattus norvegicus	Metazoa	870	27
Q9C9G4	Arabidopsis thaliana	Viridiplantae	290	27
Q9D6Y1	Mus musculus	Metazoa	273	21
Q9EQX0	Mus musculus	Metazoa	117	23
Q9ES58	Rattus norvegicus	Metazoa	327	23
Q9GL30	Bos taurus	Metazoa	545	35
Q9JMI7	Mus musculus	Metazoa	250	25
Q9QXX3	Mus musculus	Metazoa	151	17
Q9SR37	Arabidopsis thaliana	Viridiplantae	524	24
O09165	Mus musculus	Metazoa	405	34
O54766	Rattus norvegicus	Metazoa	617	20
O54767	Rattus norvegicus	Metazoa	695	24
O55038	Mus musculus	Metazoa	109	21
O70165	Mus musculus	Metazoa	334	17
O89093	Mus musculus	Metazoa	97	27
P00593	Bos taurus	Metazoa	145	15
P00635	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	467	17
P00730	Bos taurus	Metazoa	419	16
P00757	Mus musculus	Metazoa	256	17
P01015	Rattus norvegicus	Metazoa	477	24
P01027	Mus musculus	Metazoa	1663	24
P01175	Bos taurus	Metazoa	125	19
P01223	Bos taurus	Metazoa	138	20
P01237	Rattus norvegicus	Metazoa	226	29
P01268	Bos taurus	Metazoa	115	25
P01325	Mus musculus	Metazoa	108	24
P01902	Mus musculus	Metazoa	368	21
P02662	Bos taurus	Metazoa	214	15
P02754	Bos taurus	Metazoa	178	16
P02761	Rattus norvegicus	Metazoa	181	19
P02817	Bos taurus	Metazoa	213	16
P04421	Bos taurus	Metazoa	147	18
P04634	Rattus norvegicus	Metazoa	395	18
P04925	Mus musculus	Metazoa	254	22
P04937	Rattus norvegicus	Metazoa	2477	24
P05307	Bos taurus	Metazoa	510	20
P05371	Rattus norvegicus	Metazoa	447	21
P05545	Rattus norvegicus	Metazoa	416	20
P06868	Bos taurus	Metazoa	812	26
P07507	Bos taurus	Metazoa	103	19
P07897	Rattus norvegicus	Metazoa	2124	19
P08289	Rattus norvegicus	Metazoa	524	17
P08505	Mus musculus	Metazoa	211	24
P09056	Mus musculus	Metazoa	203	23
P10152	Bos taurus	Metazoa	148	23
P10889	Mus musculus	Metazoa	100	27
P12729	Dictyostelium discoideum	other	168	19
P12763	Bos taurus	Metazoa	359	18
P12961	Mus musculus	Metazoa	212	26
P13205	Rattus norvegicus	Metazoa	121	26
P14095	Rattus norvegicus	Metazoa	96	24
P14211	Mus musculus	Metazoa	416	17
P14562	Rattus norvegicus	Metazoa	407	21
P15497	Bos taurus	Metazoa	265	18
P16382	Mus musculus	Metazoa	810	25
P16882	Mus musculus	Metazoa	650	24
P17164	Rattus norvegicus	Metazoa	462	28
P17475	Rattus norvegicus	Metazoa	411	24
P17697	Bos taurus	Metazoa	439	19
P18181	Mus musculus	Metazoa	240	22
P18418	Rattus norvegicus	Metazoa	416	17
P20241	Drosophila melanogaster	Metazoa	1302	23
P20334	Mus musculus	Metazoa	256	23
P20826	Mus musculus	Metazoa	273	25
P20959	Bos taurus	Metazoa	291	27
P21588	Rattus norvegicus	Metazoa	576	28
P21744	Rattus norvegicus	Metazoa	254	21
P22057	Rattus norvegicus	Metazoa	189	24
P24090	Rattus norvegicus	Metazoa	352	18
P24627	Bos taurus	Metazoa	708	19
P32803	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	203	20
P35248	Rattus norvegicus	Metazoa	374	19
P35441	Mus musculus	Metazoa	1170	18
P36368	Mus musculus	Metazoa	261	16
P41361	Bos taurus	Metazoa	465	32
P45478	Bos taurus	Metazoa	306	27
P54837	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	20
P80067	Rattus norvegicus	Metazoa	462	24
P80109	Bos taurus	Metazoa	839	23
P80747	Bos taurus	Metazoa	800	24
Q05359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	219	22
Q08879	Mus musculus	Metazoa	705	29
Q09332	Drosophila melanogaster	Metazoa	1548	22
Q12127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	18
Q28143	Bos taurus	Metazoa	456	35
Q60675	Mus musculus	Metazoa	3118	19
Q60736	Mus musculus	Metazoa	579	32
Q61001	Mus musculus	Metazoa	3718	40
Q61508	Mus musculus	Metazoa	559	19
Q61738	Mus musculus	Metazoa	1179	33
Q63617	Rattus norvegicus	Metazoa	999	32
Q64277	Mus musculus	Metazoa	311	24
Q7TMF5	Mus musculus	Metazoa	413	20
Q8C1Q4	Mus musculus	Metazoa	291	21
Q968Z6	Dictyostelium discoideum	other	557	19
Q9LVC0	Arabidopsis thaliana	Viridiplantae	60	28
Q9LXD6	Arabidopsis thaliana	Viridiplantae	773	23
Q9SLY8	Oryza sativa subsp. japonica	Viridiplantae	424	29
Q9SU40	Arabidopsis thaliana	Viridiplantae	587	20
Q9VB68	Drosophila melanogaster	Metazoa	377	26
O08523	Mus musculus	Metazoa	2155	24
O08795	Mus musculus	Metazoa	521	14
O35310	Mus musculus	Metazoa	311	20
O77801	Bos taurus	Metazoa	132	21
O88917	Rattus norvegicus	Metazoa	1515	24
P00724	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	532	19
P01139	Mus musculus	Metazoa	241	18
P01161	Rattus norvegicus	Metazoa	152	24
P01239	Bos taurus	Metazoa	229	30
P01323	Rattus norvegicus	Metazoa	110	24
P01887	Mus musculus	Metazoa	119	20
P01900	Mus musculus	Metazoa	365	24
P02466	Rattus norvegicus	Metazoa	1372	22
P02663	Bos taurus	Metazoa	222	15
P02672	Bos taurus	Metazoa	615	19
P02770	Rattus norvegicus	Metazoa	608	18
P04276	Rattus norvegicus	Metazoa	476	16
P04916	Rattus norvegicus	Metazoa	201	18
P05059	Bos taurus	Metazoa	449	18
P05533	Mus musculus	Metazoa	134	26
P05555	Mus musculus	Metazoa	1153	16
P06332	Mus musculus	Metazoa	457	26
P07154	Rattus norvegicus	Metazoa	334	17
P07727	Rattus norvegicus	Metazoa	457	28
P07759	Mus musculus	Metazoa	418	21
P09487	Bos taurus	Metazoa	524	17
P0CX79	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	362	25
P10855	Mus musculus	Metazoa	92	23
P11590	Mus musculus	Metazoa	178	16
P12799	Bos taurus	Metazoa	444	24
P13432	Rattus norvegicus	Metazoa	146	22
P13599	Rattus norvegicus	Metazoa	366	22
P14423	Rattus norvegicus	Metazoa	146	21
P19137	Mus musculus	Metazoa	3083	24
P19427	Bos taurus	Metazoa	201	18
P21782	Bos taurus	Metazoa	168	32
P23389	Bos taurus	Metazoa	646	20
P23805	Bos taurus	Metazoa	371	20
P25236	Rattus norvegicus	Metazoa	385	19
P27654	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	210	19
P28053	Bos taurus	Metazoa	469	18
P28798	Mus musculus	Metazoa	589	17
P29029	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	562	20
P29788	Mus musculus	Metazoa	478	19
P30120	Rattus norvegicus	Metazoa	217	23
P31722	Rattus norvegicus	Metazoa	245	28
P32472	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	135	17
P35355	Rattus norvegicus	Metazoa	604	17
P37889	Mus musculus	Metazoa	1221	26
P38574	Bos taurus	Metazoa	287	18
P43555	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	445	28
P47178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	298	19
P48765	Bos taurus	Metazoa	970	32
P50229	Rattus norvegicus	Metazoa	92	23
P51868	Rattus norvegicus	Metazoa	413	19
P52193	Bos taurus	Metazoa	417	17
P54660	Dictyostelium discoideum	other	143	22
P54900	Rattus norvegicus	Metazoa	215	29
P80221	Bos taurus	Metazoa	112	36
Q01129	Rattus norvegicus	Metazoa	354	16
Q05927	Bos taurus	Metazoa	574	26
Q05928	Mus musculus	Metazoa	177	31
Q07310	Rattus norvegicus	Metazoa	1578	27
Q12396	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	444	46
Q556R7	Dictyostelium discoideum	other	303	24
Q60994	Mus musculus	Metazoa	247	17
Q61789	Mus musculus	Metazoa	3330	31
Q61835	Mus musculus	Metazoa	88	20
Q62718	Rattus norvegicus	Metazoa	344	32
Q63041	Rattus norvegicus	Metazoa	1500	24
Q6IUU3	Rattus norvegicus	Metazoa	750	32
Q6QD51	Rattus norvegicus	Metazoa	949	27
Q71DJ5	Arabidopsis thaliana	Viridiplantae	393	20
Q8BHN3	Mus musculus	Metazoa	944	32
Q8H8C7	Oryza sativa subsp. japonica	Viridiplantae	356	28
Q8MLZ7	Drosophila melanogaster	Metazoa	441	23
Q8MM24	Drosophila melanogaster	Metazoa	439	20
Q8VCS0	Mus musculus	Metazoa	530	22
Q8VCT4	Mus musculus	Metazoa	565	18
Q9ERQ6	Rattus norvegicus	Metazoa	571	30
Q9FXT4	Oryza sativa subsp. japonica	Viridiplantae	417	55
Q9N2I2	Bos taurus	Metazoa	404	19
Q9N4D8	Caenorhabditis elegans	Metazoa	123	17
Q9NAX4	Dictyostelium discoideum	other	464	17
Q9R1T7	Rattus norvegicus	Metazoa	200	20
Q9S7Y7	Arabidopsis thaliana	Viridiplantae	915	27
Q9TTE1	Bos taurus	Metazoa	411	24
Q9VYX7	Drosophila melanogaster	Metazoa	203	26
Q9Z0J8	Rattus norvegicus	Metazoa	348	31
Q9Z0K8	Mus musculus	Metazoa	512	23
B8JLQ9	Danio rerio	Metazoa	363	24
G5ED35	Caenorhabditis elegans	Metazoa	135	20
O02853	Bos taurus	Metazoa	191	28
O13547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238	22
O35701	Mus musculus	Metazoa	481	27
O54861	Rattus norvegicus	Metazoa	825	31
O88188	Mus musculus	Metazoa	162	19
P00639	Bos taurus	Metazoa	282	22
P00669	Bos taurus	Metazoa	150	26
P00687	Mus musculus	Metazoa	511	15
P00697	Rattus norvegicus	Metazoa	148	18
P00711	Bos taurus	Metazoa	142	19
P00714	Rattus norvegicus	Metazoa	159	19
P01045	Bos taurus	Metazoa	619	18
P01179	Rattus norvegicus	Metazoa	125	19
P01322	Rattus norvegicus	Metazoa	110	24
P01346	Rattus norvegicus	Metazoa	180	24
P01347	Rattus norvegicus	Metazoa	186	22
P01572	Mus musculus	Metazoa	189	23
P02666	Bos taurus	Metazoa	224	15
P02668	Bos taurus	Metazoa	190	21
P02767	Rattus norvegicus	Metazoa	147	20
P02784	Bos taurus	Metazoa	134	25
P06399	Rattus norvegicus	Metazoa	782	19
P06797	Mus musculus	Metazoa	334	17
P07141	Mus musculus	Metazoa	552	32
P08796	Dictyostelium discoideum	other	514	19
P09470	Mus musculus	Metazoa	1312	34
P0CX78	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	362	25
P10279	Bos taurus	Metazoa	264	24
P10522	Bos taurus	Metazoa	248	28
P10758	Rattus norvegicus	Metazoa	165	21
P12346	Rattus norvegicus	Metazoa	698	19
P13504	Mus musculus	Metazoa	576	19
P13595	Mus musculus	Metazoa	1115	19
P14925	Rattus norvegicus	Metazoa	976	25
P15703	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	313	23
P16235	Rattus norvegicus	Metazoa	700	26
P16975	Rattus norvegicus	Metazoa	301	17
P18761	Mus musculus	Metazoa	317	17
P19313	Rattus norvegicus	Metazoa	141	27
P19324	Mus musculus	Metazoa	417	17
P19999	Rattus norvegicus	Metazoa	238	17
P20029	Mus musculus	Metazoa	655	19
P20068	Rattus norvegicus	Metazoa	169	22
P20239	Mus musculus	Metazoa	713	34
P21570	Mus musculus	Metazoa	145	24
P22146	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	559	22
P25031	Rattus norvegicus	Metazoa	175	26
P27274	Rattus norvegicus	Metazoa	126	22
P28319	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	239	20
P28665	Mus musculus	Metazoa	1476	27
P28800	Bos taurus	Metazoa	492	22
P28825	Mus musculus	Metazoa	747	20
P29457	Rattus norvegicus	Metazoa	417	17
P30121	Rattus norvegicus	Metazoa	220	26
P30348	Rattus norvegicus	Metazoa	100	31
P31720	Rattus norvegicus	Metazoa	245	22
P32802	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	667	22
P33767	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	430	20
P34115	Dictyostelium discoideum	other	730	20
P34116	Dictyostelium discoideum	other	734	20
P35053	Rattus norvegicus	Metazoa	558	23
P36511	Rattus norvegicus	Metazoa	530	23
P39039	Mus musculus	Metazoa	239	18
P47001	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	227	21
P54318	Rattus norvegicus	Metazoa	468	16
P56722	Bos taurus	Metazoa	979	34
Q02596	Mus musculus	Metazoa	151	19
Q05895	Mus musculus	Metazoa	956	21
Q26377	Drosophila melanogaster	Metazoa	154	19
Q3V1G4	Mus musculus	Metazoa	746	20
Q5XM24	Dictyostelium discoideum	other	494	18
Q61450	Mus musculus	Metazoa	303	23
Q62813	Rattus norvegicus	Metazoa	338	28
Q62867	Rattus norvegicus	Metazoa	317	24
Q63180	Rattus norvegicus	Metazoa	789	25
Q63373	Rattus norvegicus	Metazoa	468	46
Q63376	Rattus norvegicus	Metazoa	662	46
Q64610	Rattus norvegicus	Metazoa	887	27
Q868Z9	Drosophila melanogaster	Metazoa	2898	26
Q8WMP9	Bos taurus	Metazoa	407	29
Q91XZ2	Mus musculus	Metazoa	779	28
Q924B5	Rattus norvegicus	Metazoa	250	25
Q99ML8	Mus musculus	Metazoa	113	23
Q9JLA3	Rattus norvegicus	Metazoa	1551	42
Q9QYH7	Rattus norvegicus	Metazoa	117	23
Q9Z1K9	Rattus norvegicus	Metazoa	827	17
A5HAK0	Danio rerio	Metazoa	149	22
O09049	Mus musculus	Metazoa	174	26
O55232	Rattus norvegicus	Metazoa	130	32
P00688	Mus musculus	Metazoa	508	15
P00773	Rattus norvegicus	Metazoa	266	16
P01048	Rattus norvegicus	Metazoa	430	18
P01180	Bos taurus	Metazoa	166	19
P01317	Bos taurus	Metazoa	105	24
P01830	Rattus norvegicus	Metazoa	161	19
P01831	Mus musculus	Metazoa	162	19
P01888	Bos taurus	Metazoa	118	20
P01901	Mus musculus	Metazoa	369	21
P04639	Rattus norvegicus	Metazoa	259	18
P04785	Rattus norvegicus	Metazoa	509	19
P06281	Mus musculus	Metazoa	402	21
P07151	Rattus norvegicus	Metazoa	119	20
P07214	Mus musculus	Metazoa	302	17
P07456	Bos taurus	Metazoa	179	24
P07808	Rattus norvegicus	Metazoa	98	29
P08904	Bos taurus	Metazoa	154	27
P09655	Rattus norvegicus	Metazoa	79	18
P10761	Mus musculus	Metazoa	424	22
P10959	Rattus norvegicus	Metazoa	549	18
P11151	Bos taurus	Metazoa	478	28
P11438	Mus musculus	Metazoa	406	24
P11654	Rattus norvegicus	Metazoa	1886	25
P11911	Mus musculus	Metazoa	220	28
P15247	Mus musculus	Metazoa	144	18
P15261	Mus musculus	Metazoa	477	25
P15589	Rattus norvegicus	Metazoa	577	19
P21743	Rattus norvegicus	Metazoa	272	25
P22388	Rattus norvegicus	Metazoa	202	25
P24063	Mus musculus	Metazoa	1162	23
P24807	Mus musculus	Metazoa	76	26
P27773	Mus musculus	Metazoa	505	24
P28088	Bos taurus	Metazoa	441	26
P29288	Rattus norvegicus	Metazoa	327	22
P31211	Rattus norvegicus	Metazoa	396	22
P31809	Mus musculus	Metazoa	521	34
P31836	Bos taurus	Metazoa	853	19
P33487	Arabidopsis thaliana	Viridiplantae	198	33
P35859	Rattus norvegicus	Metazoa	603	23
P49259	Bos taurus	Metazoa	1463	20
P50228	Mus musculus	Metazoa	132	40
P55203	Bos taurus	Metazoa	1110	56
P60042	Rattus norvegicus	Metazoa	116	24
P61312	Rattus norvegicus	Metazoa	146	25
P80746	Bos taurus	Metazoa	1048	30
P81160	Drosophila melanogaster	Metazoa	54	21
P83869	Drosophila melanogaster	Metazoa	46	22
P97710	Rattus norvegicus	Metazoa	509	31
Q00657	Rattus norvegicus	Metazoa	2326	29
Q02795	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	286	19
Q03178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	341	18
Q09098	Mus musculus	Metazoa	99	23
Q23997	Drosophila melanogaster	Metazoa	452	18
Q3Y5Z3	Bos taurus	Metazoa	240	17
Q4V4I9	Drosophila melanogaster	Metazoa	182	22
Q62598	Rattus norvegicus	Metazoa	687	17
Q63345	Rattus norvegicus	Metazoa	245	27
Q63372	Rattus norvegicus	Metazoa	1530	30
Q63415	Rattus norvegicus	Metazoa	937	45
Q64550	Rattus norvegicus	Metazoa	535	29
Q76BW5	Oryza sativa subsp. japonica	Viridiplantae	290	25
Q7YSJ4	Dictyostelium discoideum	other	708	19
Q86IV5	Dictyostelium discoideum	other	258	21
Q8WML4	Bos taurus	Metazoa	580	22
Q91XA9	Mus musculus	Metazoa	473	21
Q949Y3	Arabidopsis thaliana	Viridiplantae	475	30
Q95M17	Bos taurus	Metazoa	472	21
Q99MA2	Rattus norvegicus	Metazoa	674	22
Q9JI59	Mus musculus	Metazoa	298	28
Q9JJS8	Rattus norvegicus	Metazoa	685	19
Q9R100	Mus musculus	Metazoa	827	25
Q9SUQ8	Arabidopsis thaliana	Viridiplantae	187	29
Q9V496	Drosophila melanogaster	Metazoa	3351	25
Q9VA83	Drosophila melanogaster	Metazoa	227	19
Q9VG55	Drosophila melanogaster	Metazoa	191	24
Q9VH14	Drosophila melanogaster	Metazoa	210	27
Q9VMD9	Drosophila melanogaster	Metazoa	2188	18
Q9WVJ9	Mus musculus	Metazoa	443	27
Q9Z0L3	Mus musculus	Metazoa	485	17
Q9ZWA9	Arabidopsis thaliana	Viridiplantae	451	25
A0A7J6K7I9	Toxoplasma gondii	other	553	64
A2VBC4	Polybia paulista	Metazoa	322	18
A8CG82	Daboia siamensis	Metazoa	138	16
A8CG86	Daboia russelii	Metazoa	138	16
C7G3K3	Liocheles australasiae	Metazoa	80	21
D3GDK4	Cryptopygus antarcticus	Metazoa	225	15
O00092	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	465	26
O00100	Aspergillus terreus	Fungi	466	19
O61705	Olivierus martensii	Metazoa	84	19
O64411	Zea mays	Viridiplantae	500	28
O93364	Crotalus adamanteus	Metazoa	516	18
O97939	Sus scrofa	Metazoa	1142	38
P00592	Sus scrofa	Metazoa	146	15
P00623	Crotalus adamanteus	Metazoa	138	16
P00625	Ovophis okinavensis	Metazoa	139	16
P00626	Vipera ammodytes ammodytes	Metazoa	138	16
P00701	Coturnix japonica	Metazoa	147	18
P00702	Phasianus colchicus colchicus	Metazoa	147	17
P00712	Capra hircus	Metazoa	142	19
P00772	Sus scrofa	Metazoa	266	16
P01083	Triticum aestivum	Viridiplantae	153	30
P01240	Ovis aries	Metazoa	229	30
P01269	Sus scrofa	Metazoa	115	25
P01315	Sus scrofa	Metazoa	108	24
P01484	Androctonus australis	Metazoa	85	19
P02670	Capra hircus	Metazoa	192	21
P02779	Oryctolagus cuniculus	Metazoa	91	21
P06867	Sus scrofa	Metazoa	809	19
P07981	Hypocrea jecorina	Fungi	459	22
P08751	Equus caballus	Metazoa	169	20
P09102	Gallus gallus	Metazoa	515	22
P09479	Gallus gallus	Metazoa	456	20
P0C1B3	Aspergillus oryzae (strain ATCC 42149 / RIB 40)	Fungi	499	21
P0C8G7	Pomacea canaliculata	Metazoa	286	30
P0CAR9	Cerastes cerastes	Metazoa	137	16
P0CAS0	Cerastes cerastes	Metazoa	136	16
P0CC17	Bothrops atrox	Metazoa	506	18
P0CS93	Gibberella zeae	Fungi	680	24
P0DJN6	Crotalus horridus	Metazoa	138	16
P0DUJ5	Pterois volitans	Metazoa	66	22
P14424	Vipera ammodytes ammodytes	Metazoa	138	16
P17454	Oryctolagus cuniculus	Metazoa	482	26
P17935	Vipera ammodytes ammodytes	Metazoa	138	16
P19874	Oryctolagus cuniculus	Metazoa	101	22
P21611	Gallus gallus	Metazoa	119	21
P21760	Gallus gallus	Metazoa	178	20
P22412	Sus scrofa	Metazoa	409	16
P22458	Oryctolagus cuniculus	Metazoa	475	19
P23807	Protobothrops flavoviridis	Metazoa	146	23
