Q93077	Homo sapiens	Metazoa	130	False
Q93079	Homo sapiens	Metazoa	126	False
Q969P5	Homo sapiens	Metazoa	355	False
Q969V6	Homo sapiens	Metazoa	931	False
Q96A09	Homo sapiens	Metazoa	425	False
Q96HW7	Homo sapiens	Metazoa	963	False
Q96IZ0	Homo sapiens	Metazoa	340	False
Q96LI5	Homo sapiens	Metazoa	555	False
Q96Q15	Homo sapiens	Metazoa	3661	False
Q96QV6	Homo sapiens	Metazoa	131	False
Q99877	Homo sapiens	Metazoa	126	False
Q99933	Homo sapiens	Metazoa	345	False
Q9BRA0	Homo sapiens	Metazoa	125	False
Q9BSD3	Homo sapiens	Metazoa	238	False
Q9BYB4	Homo sapiens	Metazoa	327	False
Q9C0C9	Homo sapiens	Metazoa	1292	False
Q9C0E2	Homo sapiens	Metazoa	1151	False
Q9GZQ3	Homo sapiens	Metazoa	224	False
Q9H0W9	Homo sapiens	Metazoa	315	False
Q9H4D5	Homo sapiens	Metazoa	531	False
Q9H503	Homo sapiens	Metazoa	90	False
Q9H6K1	Homo sapiens	Metazoa	298	False
Q9H7E2	Homo sapiens	Metazoa	651	False
Q9H832	Homo sapiens	Metazoa	354	False
Q9H910	Homo sapiens	Metazoa	190	False
Q9H9B1	Homo sapiens	Metazoa	1298	False
Q9H9F9	Homo sapiens	Metazoa	607	False
Q9H9P5	Homo sapiens	Metazoa	680	False
Q9H9T3	Homo sapiens	Metazoa	547	False
Q9HCN4	Homo sapiens	Metazoa	374	False
Q9HD15	Homo sapiens	Metazoa	224	False
Q9NPC3	Homo sapiens	Metazoa	277	False
Q9NPF4	Homo sapiens	Metazoa	335	False
Q9NR20	Homo sapiens	Metazoa	520	False
Q9NR83	Homo sapiens	Metazoa	387	False
Q9NX04	Homo sapiens	Metazoa	203	False
Q9NXR7	Homo sapiens	Metazoa	383	False
Q9P267	Homo sapiens	Metazoa	1494	False
Q9UBB5	Homo sapiens	Metazoa	411	False
Q9UBF6	Homo sapiens	Metazoa	113	False
Q9UBI1	Homo sapiens	Metazoa	195	False
Q9UBS8	Homo sapiens	Metazoa	474	False
Q9UGI0	Homo sapiens	Metazoa	708	False
Q9UGN5	Homo sapiens	Metazoa	583	False
Q9UI26	Homo sapiens	Metazoa	975	False
Q9UJY1	Homo sapiens	Metazoa	196	False
Q9UK61	Homo sapiens	Metazoa	1670	False
Q9UK76	Homo sapiens	Metazoa	154	False
Q9UMW8	Homo sapiens	Metazoa	372	False
Q9UQL6	Homo sapiens	Metazoa	1122	False
Q9Y261	Homo sapiens	Metazoa	457	False
Q9Y294	Homo sapiens	Metazoa	204	False
Q9Y2N7	Homo sapiens	Metazoa	669	False
Q9Y2V0	Homo sapiens	Metazoa	281	False
Q9Y2Z0	Homo sapiens	Metazoa	365	False
Q9Y3Z3	Homo sapiens	Metazoa	626	False
Q9Y586	Homo sapiens	Metazoa	359	False
Q9Y5U2	Homo sapiens	Metazoa	329	False
Q9Y6K5	Homo sapiens	Metazoa	1087	False
Q9Y6P5	Homo sapiens	Metazoa	492	False
Q7Z419	Homo sapiens	Metazoa	303	False
Q86VP1	Homo sapiens	Metazoa	789	False
Q86XF0	Homo sapiens	Metazoa	187	False
Q96IL0	Homo sapiens	Metazoa	206	False
A0AV96	Homo sapiens	Metazoa	593	False
A9YTQ3	Homo sapiens	Metazoa	701	False
O00499	Homo sapiens	Metazoa	593	False
O15304	Homo sapiens	Metazoa	175	False
O43623	Homo sapiens	Metazoa	268	False
O43765	Homo sapiens	Metazoa	313	False
O43918	Homo sapiens	Metazoa	545	False
O60869	Homo sapiens	Metazoa	148	False
O60870	Homo sapiens	Metazoa	393	False
O75530	Homo sapiens	Metazoa	441	False
O75626	Homo sapiens	Metazoa	825	False
O75943	Homo sapiens	Metazoa	681	False
O76054	Homo sapiens	Metazoa	403	False
O95071	Homo sapiens	Metazoa	2799	False
O95400	Homo sapiens	Metazoa	341	False
O95817	Homo sapiens	Metazoa	575	False
O95983	Homo sapiens	Metazoa	291	False
O95989	Homo sapiens	Metazoa	172	False
O95997	Homo sapiens	Metazoa	202	False
P04271	Homo sapiens	Metazoa	92	False
P08047	Homo sapiens	Metazoa	785	False
P10275	Homo sapiens	Metazoa	920	False
P10826	Homo sapiens	Metazoa	455	False
P14921	Homo sapiens	Metazoa	441	False
P18146	Homo sapiens	Metazoa	543	False
P20248	Homo sapiens	Metazoa	432	False
P25789	Homo sapiens	Metazoa	261	False
P28066	Homo sapiens	Metazoa	241	False
P29350	Homo sapiens	Metazoa	595	False
P30085	Homo sapiens	Metazoa	196	False
P40763	Homo sapiens	Metazoa	770	False
P41227	Homo sapiens	Metazoa	235	False
P41238	Homo sapiens	Metazoa	236	False
P42166	Homo sapiens	Metazoa	694	False
P42338	Homo sapiens	Metazoa	1070	False
P42771	Homo sapiens	Metazoa	156	False
P45983	Homo sapiens	Metazoa	427	False
P48634	Homo sapiens	Metazoa	2157	False
P49773	Homo sapiens	Metazoa	126	False
P51692	Homo sapiens	Metazoa	787	False
P52758	Homo sapiens	Metazoa	137	False
P55060	Homo sapiens	Metazoa	971	False
P55212	Homo sapiens	Metazoa	293	False
P57053	Homo sapiens	Metazoa	126	False
P57081	Homo sapiens	Metazoa	412	False
P61201	Homo sapiens	Metazoa	443	False
P61457	Homo sapiens	Metazoa	104	False
P61758	Homo sapiens	Metazoa	197	False
P62191	Homo sapiens	Metazoa	440	False
P78347	Homo sapiens	Metazoa	998	False
P98177	Homo sapiens	Metazoa	505	False
Q00597	Homo sapiens	Metazoa	558	False
Q02539	Homo sapiens	Metazoa	215	False
Q12968	Homo sapiens	Metazoa	1075	False
Q13490	Homo sapiens	Metazoa	618	False
Q14151	Homo sapiens	Metazoa	953	False
Q14166	Homo sapiens	Metazoa	644	False
Q15025	Homo sapiens	Metazoa	636	False
Q15059	Homo sapiens	Metazoa	726	False
Q15365	Homo sapiens	Metazoa	356	False
Q15475	Homo sapiens	Metazoa	284	False
Q15477	Homo sapiens	Metazoa	1246	False
Q15911	Homo sapiens	Metazoa	3703	False
Q16666	Homo sapiens	Metazoa	785	False
Q53F19	Homo sapiens	Metazoa	620	False
Q5H9I0	Homo sapiens	Metazoa	405	False
Q5JPI9	Homo sapiens	Metazoa	236	False
Q5SSJ5	Homo sapiens	Metazoa	553	False
Q5T1V6	Homo sapiens	Metazoa	619	False
Q5TGY3	Homo sapiens	Metazoa	1603	False
Q5VY09	Homo sapiens	Metazoa	327	False
Q6GQQ9	Homo sapiens	Metazoa	843	False
Q6NXT2	Homo sapiens	Metazoa	135	False
Q6P1R4	Homo sapiens	Metazoa	473	False
Q6UUV9	Homo sapiens	Metazoa	634	False
Q6ZSB9	Homo sapiens	Metazoa	765	False
Q7LG56	Homo sapiens	Metazoa	351	False
Q7Z5J4	Homo sapiens	Metazoa	1906	False
Q7Z7C8	Homo sapiens	Metazoa	310	False
Q86VP6	Homo sapiens	Metazoa	1230	False
Q86WP2	Homo sapiens	Metazoa	473	False
Q86X51	Homo sapiens	Metazoa	503	False
Q86XA0	Homo sapiens	Metazoa	190	False
Q86Y01	Homo sapiens	Metazoa	620	False
Q8IV63	Homo sapiens	Metazoa	474	False
Q8IXW5	Homo sapiens	Metazoa	612	False
Q8N3J3	Homo sapiens	Metazoa	647	False
Q8N543	Homo sapiens	Metazoa	542	False
Q8N9R8	Homo sapiens	Metazoa	606	False
Q8NAP3	Homo sapiens	Metazoa	1195	False
Q8NEJ0	Homo sapiens	Metazoa	188	False
Q8NF99	Homo sapiens	Metazoa	534	False
Q8TEX9	Homo sapiens	Metazoa	1081	False
Q92551	Homo sapiens	Metazoa	441	False
Q92688	Homo sapiens	Metazoa	251	False
Q92785	Homo sapiens	Metazoa	391	False
Q92879	Homo sapiens	Metazoa	486	False
Q92889	Homo sapiens	Metazoa	916	False
Q969Q6	Homo sapiens	Metazoa	453	False
Q969T9	Homo sapiens	Metazoa	261	False
Q96BT7	Homo sapiens	Metazoa	664	False
Q96BY6	Homo sapiens	Metazoa	2186	False
Q96DE0	Homo sapiens	Metazoa	195	False
Q96E09	Homo sapiens	Metazoa	287	False
Q96EL1	Homo sapiens	Metazoa	287	False
Q96EP5	Homo sapiens	Metazoa	407	False
Q96F44	Homo sapiens	Metazoa	468	False
Q96I76	Homo sapiens	Metazoa	525	False
Q96JZ2	Homo sapiens	Metazoa	352	False
Q96KK5	Homo sapiens	Metazoa	128	False
Q96Q83	Homo sapiens	Metazoa	286	False
Q96QU8	Homo sapiens	Metazoa	1125	False
Q96T60	Homo sapiens	Metazoa	521	False
Q99627	Homo sapiens	Metazoa	209	False
Q99708	Homo sapiens	Metazoa	897	False
Q99741	Homo sapiens	Metazoa	560	False
Q99879	Homo sapiens	Metazoa	126	False
Q9BRR0	Homo sapiens	Metazoa	538	False
Q9BSU3	Homo sapiens	Metazoa	229	False
Q9BUQ8	Homo sapiens	Metazoa	820	False
Q9BV68	Homo sapiens	Metazoa	311	False
Q9BZC1	Homo sapiens	Metazoa	486	False
Q9BZM3	Homo sapiens	Metazoa	304	False
Q9GZR7	Homo sapiens	Metazoa	859	False
Q9H008	Homo sapiens	Metazoa	270	False
Q9H171	Homo sapiens	Metazoa	429	False
Q9H3M7	Homo sapiens	Metazoa	391	False
Q9H467	Homo sapiens	Metazoa	287	False
Q9H596	Homo sapiens	Metazoa	190	False
Q9H6Z9	Homo sapiens	Metazoa	239	False
Q9H7D7	Homo sapiens	Metazoa	661	False
Q9H8E8	Homo sapiens	Metazoa	782	False
Q9H8N7	Homo sapiens	Metazoa	513	False
Q9H9Q2	Homo sapiens	Metazoa	264	False
Q9HAZ2	Homo sapiens	Metazoa	1276	False
Q9HBY8	Homo sapiens	Metazoa	367	False
Q9HCI7	Homo sapiens	Metazoa	577	False
Q9HDD0	Homo sapiens	Metazoa	168	False
Q9NP77	Homo sapiens	Metazoa	194	False
Q9NPI1	Homo sapiens	Metazoa	651	False
Q9NQ94	Homo sapiens	Metazoa	594	False
Q9NQU5	Homo sapiens	Metazoa	681	False
Q9NQZ3	Homo sapiens	Metazoa	744	False
Q9NW64	Homo sapiens	Metazoa	420	False
Q9NYL2	Homo sapiens	Metazoa	800	False
Q9P0U3	Homo sapiens	Metazoa	644	False
Q9UBF1	Homo sapiens	Metazoa	373	False
Q9UBQ5	Homo sapiens	Metazoa	218	False
Q9UBX2	Homo sapiens	Metazoa	424	False
Q9UJV9	Homo sapiens	Metazoa	622	False
Q9UKD1	Homo sapiens	Metazoa	530	False
Q9UKT9	Homo sapiens	Metazoa	509	False
Q9UL03	Homo sapiens	Metazoa	887	False
Q9UM11	Homo sapiens	Metazoa	496	False
Q9UMX1	Homo sapiens	Metazoa	484	False
Q9Y2U5	Homo sapiens	Metazoa	619	False
Q9Y473	Homo sapiens	Metazoa	711	False
Q9Y5B9	Homo sapiens	Metazoa	1047	False
Q9Y5K5	Homo sapiens	Metazoa	329	False
Q9Y6B2	Homo sapiens	Metazoa	187	False
Q9Y6G5	Homo sapiens	Metazoa	202	False
Q9Y6W6	Homo sapiens	Metazoa	482	False
O00299	Homo sapiens	Metazoa	241	True
Q02297	Homo sapiens	Metazoa	640	False
Q8WWV3	Homo sapiens	Metazoa	396	False
Q96RR1	Homo sapiens	Metazoa	684	False
Q8N6L0	Homo sapiens	Metazoa	562	False
Q99675	Homo sapiens	Metazoa	332	False
Q9BY12	Homo sapiens	Metazoa	1400	False
Q9GZX5	Homo sapiens	Metazoa	532	False
Q9UPN6	Homo sapiens	Metazoa	1271	False
P55957	Homo sapiens	Metazoa	195	False
P17612	Homo sapiens	Metazoa	351	False
A6NGQ2	Homo sapiens	Metazoa	149	False
A8K830	Homo sapiens	Metazoa	251	False
O00148	Homo sapiens	Metazoa	427	False
O00167	Homo sapiens	Metazoa	538	False
O00625	Homo sapiens	Metazoa	290	False
O15360	Homo sapiens	Metazoa	1455	False
O15523	Homo sapiens	Metazoa	660	False
O15534	Homo sapiens	Metazoa	1290	False
O43299	Homo sapiens	Metazoa	807	False
O43592	Homo sapiens	Metazoa	962	False
O60341	Homo sapiens	Metazoa	852	False
O75496	Homo sapiens	Metazoa	209	False
O75689	Homo sapiens	Metazoa	374	False
O94829	Homo sapiens	Metazoa	963	False
O95696	Homo sapiens	Metazoa	1058	False
O95704	Homo sapiens	Metazoa	486	False
P04553	Homo sapiens	Metazoa	51	False
P04908	Homo sapiens	Metazoa	130	False
P06746	Homo sapiens	Metazoa	335	False
P07992	Homo sapiens	Metazoa	297	False
P08151	Homo sapiens	Metazoa	1106	False
P0DME0	Homo sapiens	Metazoa	292	False
P0DPK2	Homo sapiens	Metazoa	136	False
P10412	Homo sapiens	Metazoa	219	False
P11474	Homo sapiens	Metazoa	423	False
P16402	Homo sapiens	Metazoa	221	False
P20290	Homo sapiens	Metazoa	206	False
P25786	Homo sapiens	Metazoa	263	False
P28070	Homo sapiens	Metazoa	264	False
P28715	Homo sapiens	Metazoa	1186	False
P30793	Homo sapiens	Metazoa	250	False
P35557	Homo sapiens	Metazoa	465	False
P35568	Homo sapiens	Metazoa	1242	False
P38936	Homo sapiens	Metazoa	164	False
P40205	Homo sapiens	Metazoa	109	False
P42226	Homo sapiens	Metazoa	847	False
P42229	Homo sapiens	Metazoa	794	False
P43355	Homo sapiens	Metazoa	309	False
P43364	Homo sapiens	Metazoa	429	False
P43490	Homo sapiens	Metazoa	491	False
P43686	Homo sapiens	Metazoa	418	False
P45984	Homo sapiens	Metazoa	424	False
P46736	Homo sapiens	Metazoa	316	False
P47929	Homo sapiens	Metazoa	136	False
P48443	Homo sapiens	Metazoa	463	False
P49721	Homo sapiens	Metazoa	201	False
P51812	Homo sapiens	Metazoa	740	False
P51843	Homo sapiens	Metazoa	470	False
P52294	Homo sapiens	Metazoa	538	False
P52701	Homo sapiens	Metazoa	1360	False
P54253	Homo sapiens	Metazoa	815	False
P54727	Homo sapiens	Metazoa	409	False
P60900	Homo sapiens	Metazoa	246	False
P61962	Homo sapiens	Metazoa	342	False
P62750	Homo sapiens	Metazoa	156	False
P68431	Homo sapiens	Metazoa	136	False
P84022	Homo sapiens	Metazoa	425	False
P86452	Homo sapiens	Metazoa	979	False
P98170	Homo sapiens	Metazoa	497	False
Q00403	Homo sapiens	Metazoa	316	False
Q00653	Homo sapiens	Metazoa	900	False
Q01860	Homo sapiens	Metazoa	360	False
Q06124	Homo sapiens	Metazoa	593	False
Q09019	Homo sapiens	Metazoa	674	False
Q09FC8	Homo sapiens	Metazoa	603	False
Q12774	Homo sapiens	Metazoa	1597	False
Q13098	Homo sapiens	Metazoa	491	False
Q13107	Homo sapiens	Metazoa	963	False
Q13131	Homo sapiens	Metazoa	559	False
Q13568	Homo sapiens	Metazoa	498	False
Q13761	Homo sapiens	Metazoa	415	False
Q13765	Homo sapiens	Metazoa	215	False
Q14192	Homo sapiens	Metazoa	279	False
Q14657	Homo sapiens	Metazoa	143	False
Q14765	Homo sapiens	Metazoa	748	False
Q14781	Homo sapiens	Metazoa	532	False
Q15257	Homo sapiens	Metazoa	358	False
Q15349	Homo sapiens	Metazoa	733	False
Q15631	Homo sapiens	Metazoa	228	False
Q15678	Homo sapiens	Metazoa	1187	False
Q16531	Homo sapiens	Metazoa	1140	False
Q16539	Homo sapiens	Metazoa	360	False
Q16566	Homo sapiens	Metazoa	473	False
Q16644	Homo sapiens	Metazoa	382	False
Q16695	Homo sapiens	Metazoa	136	False
Q16881	Homo sapiens	Metazoa	649	False
Q2VWA4	Homo sapiens	Metazoa	1015	False
Q3KP66	Homo sapiens	Metazoa	663	False
Q3L8U1	Homo sapiens	Metazoa	2897	False
Q49A26	Homo sapiens	Metazoa	553	False
Q49AN0	Homo sapiens	Metazoa	593	False
Q56P03	Homo sapiens	Metazoa	285	False
Q5T7W0	Homo sapiens	Metazoa	954	False
Q5TA31	Homo sapiens	Metazoa	235	False
Q5U5Q3	Homo sapiens	Metazoa	659	False
Q5VZF2	Homo sapiens	Metazoa	373	False
Q6IA86	Homo sapiens	Metazoa	826	False
Q6N021	Homo sapiens	Metazoa	2002	False
Q6P9B9	Homo sapiens	Metazoa	1019	False
Q6PH85	Homo sapiens	Metazoa	259	False
Q6ZNA4	Homo sapiens	Metazoa	994	False
Q70CQ1	Homo sapiens	Metazoa	688	False
Q75QN2	Homo sapiens	Metazoa	995	False
Q7L9L4	Homo sapiens	Metazoa	216	False
Q7Z5L9	Homo sapiens	Metazoa	587	False
Q7Z7L1	Homo sapiens	Metazoa	901	False
Q86Y26	Homo sapiens	Metazoa	1132	False
Q8IUE6	Homo sapiens	Metazoa	130	False
Q8IYT2	Homo sapiens	Metazoa	770	False
Q8N2I9	Homo sapiens	Metazoa	435	False
Q8N693	Homo sapiens	Metazoa	406	False
Q8NDQ6	Homo sapiens	Metazoa	660	False
Q8NE35	Homo sapiens	Metazoa	698	False
Q8NFU7	Homo sapiens	Metazoa	2136	False
Q8NFZ0	Homo sapiens	Metazoa	1043	False
Q8NI51	Homo sapiens	Metazoa	663	False
Q8TD31	Homo sapiens	Metazoa	782	False
Q8TDC3	Homo sapiens	Metazoa	778	False
Q8TEV9	Homo sapiens	Metazoa	937	False
Q8WVJ9	Homo sapiens	Metazoa	160	False
Q8WY91	Homo sapiens	Metazoa	577	False
Q8WYH8	Homo sapiens	Metazoa	240	False
Q92522	Homo sapiens	Metazoa	213	False
Q92769	Homo sapiens	Metazoa	488	False
Q92772	Homo sapiens	Metazoa	493	False
Q92793	Homo sapiens	Metazoa	2442	False
Q92804	Homo sapiens	Metazoa	592	False
Q92922	Homo sapiens	Metazoa	1105	False
Q969S3	Homo sapiens	Metazoa	477	False
Q969T4	Homo sapiens	Metazoa	207	False
Q96C86	Homo sapiens	Metazoa	337	False
Q96D46	Homo sapiens	Metazoa	503	False
Q96F07	Homo sapiens	Metazoa	1278	False
Q96JH7	Homo sapiens	Metazoa	1222	False
Q96KQ7	Homo sapiens	Metazoa	1210	False
Q96N11	Homo sapiens	Metazoa	449	False
Q96N95	Homo sapiens	Metazoa	335	False
Q96PV7	Homo sapiens	Metazoa	902	False
Q96PY6	Homo sapiens	Metazoa	1258	False
Q96RE7	Homo sapiens	Metazoa	527	False
Q96RG2	Homo sapiens	Metazoa	1323	False
Q96S55	Homo sapiens	Metazoa	665	False
Q99471	Homo sapiens	Metazoa	154	False
Q99549	Homo sapiens	Metazoa	860	False
Q99608	Homo sapiens	Metazoa	321	False
Q9BQA1	Homo sapiens	Metazoa	342	False
Q9BR61	Homo sapiens	Metazoa	282	False
Q9BRS8	Homo sapiens	Metazoa	491	False
Q9BT49	Homo sapiens	Metazoa	309	False
Q9BUA3	Homo sapiens	Metazoa	381	False
Q9BUB5	Homo sapiens	Metazoa	465	False
Q9BUL5	Homo sapiens	Metazoa	403	False
Q9BX63	Homo sapiens	Metazoa	1249	False
Q9BXM0	Homo sapiens	Metazoa	1461	False
Q9BYV9	Homo sapiens	Metazoa	841	False
Q9BZS1	Homo sapiens	Metazoa	431	False
Q9GZT9	Homo sapiens	Metazoa	426	False
Q9H4L7	Homo sapiens	Metazoa	1026	False
Q9H981	Homo sapiens	Metazoa	624	False
Q9H9Q4	Homo sapiens	Metazoa	299	False
Q9HCU9	Homo sapiens	Metazoa	246	False
Q9NPF5	Homo sapiens	Metazoa	467	False
Q9NQE9	Homo sapiens	Metazoa	182	False
Q9NQV5	Homo sapiens	Metazoa	511	False
Q9NRW3	Homo sapiens	Metazoa	190	False
Q9NTM9	Homo sapiens	Metazoa	273	False
Q9NVI1	Homo sapiens	Metazoa	1328	False
Q9P0W2	Homo sapiens	Metazoa	317	False
Q9UBT2	Homo sapiens	Metazoa	640	False
Q9UF56	Homo sapiens	Metazoa	701	False
Q9UJA3	Homo sapiens	Metazoa	840	False
Q9UK80	Homo sapiens	Metazoa	565	False
Q9UKT7	Homo sapiens	Metazoa	428	False
Q9UQ13	Homo sapiens	Metazoa	582	False
Q9Y263	Homo sapiens	Metazoa	795	False
Q9Y295	Homo sapiens	Metazoa	367	False
Q9Y6I4	Homo sapiens	Metazoa	520	False
Q9Y6Q9	Homo sapiens	Metazoa	1424	False
B9DGD6	Arabidopsis thaliana	Viridiplantae	743	False
O60828	Homo sapiens	Metazoa	265	False
Q86WB0	Homo sapiens	Metazoa	502	False
Q9H0C2	Homo sapiens	Metazoa	315	True
P49748	Homo sapiens	Metazoa	655	False
Q9NVH1	Homo sapiens	Metazoa	559	False
P25815	Homo sapiens	Metazoa	95	False
Q12931	Homo sapiens	Metazoa	704	False
O60313	Homo sapiens	Metazoa	960	False
Q8NBN7	Homo sapiens	Metazoa	331	False
Q9HCL2	Homo sapiens	Metazoa	828	False
Q9UH65	Homo sapiens	Metazoa	585	False
Q96TC7	Homo sapiens	Metazoa	470	True
O75489	Homo sapiens	Metazoa	264	False
P06576	Homo sapiens	Metazoa	529	False
O94812	Homo sapiens	Metazoa	1187	False
Q05329	Homo sapiens	Metazoa	585	False
P43243	Homo sapiens	Metazoa	847	False
Q9NQZ6	Homo sapiens	Metazoa	224	False
Q96QP1	Homo sapiens	Metazoa	1244	False
O14924	Homo sapiens	Metazoa	1447	False
O75400	Homo sapiens	Metazoa	957	False
P25490	Homo sapiens	Metazoa	414	False
Q9UPW6	Homo sapiens	Metazoa	733	False
P09429	Homo sapiens	Metazoa	215	False
Q5T9A4	Homo sapiens	Metazoa	648	False
Q8IYU8	Homo sapiens	Metazoa	434	False
Q969Z3	Homo sapiens	Metazoa	335	False
Q3V6T2	Homo sapiens	Metazoa	1871	False
O15530	Homo sapiens	Metazoa	556	False
O43143	Homo sapiens	Metazoa	795	False
O43818	Homo sapiens	Metazoa	475	False
O94818	Homo sapiens	Metazoa	638	False
P0DI83	Homo sapiens	Metazoa	198	False
P29375	Homo sapiens	Metazoa	1690	False
P49715	Homo sapiens	Metazoa	358	False
P52597	Homo sapiens	Metazoa	415	False
Q0WX57	Homo sapiens	Metazoa	530	False
Q10570	Homo sapiens	Metazoa	1443	False
Q13428	Homo sapiens	Metazoa	1488	False
Q14669	Homo sapiens	Metazoa	1992	False
Q15024	Homo sapiens	Metazoa	291	False
Q15269	Homo sapiens	Metazoa	919	False
Q4G0J3	Homo sapiens	Metazoa	582	False
Q76FK4	Homo sapiens	Metazoa	1167	False
Q86WX3	Homo sapiens	Metazoa	136	False
Q8IY81	Homo sapiens	Metazoa	847	False
Q8NI36	Homo sapiens	Metazoa	895	False
Q8TD26	Homo sapiens	Metazoa	2715	False
Q96P11	Homo sapiens	Metazoa	429	False
Q9BSJ6	Homo sapiens	Metazoa	248	False
Q9GZN1	Homo sapiens	Metazoa	396	False
Q9GZR2	Homo sapiens	Metazoa	422	False
Q9H6R4	Homo sapiens	Metazoa	1146	False
Q9HA38	Homo sapiens	Metazoa	289	False
Q9NRR4	Homo sapiens	Metazoa	1374	False
Q9NVN8	Homo sapiens	Metazoa	582	False
Q9NY61	Homo sapiens	Metazoa	560	False
Q9UNX4	Homo sapiens	Metazoa	943	False
Q9Y4W2	Homo sapiens	Metazoa	734	False
Q96J02	Homo sapiens	Metazoa	903	False
P00846	Homo sapiens	Metazoa	226	True
P10176	Homo sapiens	Metazoa	69	True
Q15070	Homo sapiens	Metazoa	435	False
Q86VD7	Homo sapiens	Metazoa	318	True
Q8IVP5	Homo sapiens	Metazoa	155	True
Q96AQ8	Homo sapiens	Metazoa	359	True
Q9BUB7	Homo sapiens	Metazoa	260	False
Q9HD23	Homo sapiens	Metazoa	443	False
Q9NQG6	Homo sapiens	Metazoa	463	True
Q9UJS0	Homo sapiens	Metazoa	675	False
Q9Y5T4	Homo sapiens	Metazoa	150	True
P32019	Homo sapiens	Metazoa	993	False
Q9UIL1	Homo sapiens	Metazoa	159	False
O95049	Homo sapiens	Metazoa	919	False
P35221	Homo sapiens	Metazoa	906	False
Q6R6M4	Homo sapiens	Metazoa	530	False
Q6VVB1	Homo sapiens	Metazoa	395	False
Q96EF0	Homo sapiens	Metazoa	704	False
Q96KR7	Homo sapiens	Metazoa	559	False
Q9GZN7	Homo sapiens	Metazoa	287	False
Q9BPX6	Homo sapiens	Metazoa	476	False
Q9Y5J6	Homo sapiens	Metazoa	103	False
P00395	Homo sapiens	Metazoa	513	True
P00414	Homo sapiens	Metazoa	261	True
P09669	Homo sapiens	Metazoa	75	True
P14406	Homo sapiens	Metazoa	83	True
Q8NE86	Homo sapiens	Metazoa	351	False
Q8TB36	Homo sapiens	Metazoa	358	False
Q99643	Homo sapiens	Metazoa	169	True
Q9BQT8	Homo sapiens	Metazoa	299	True
Q9H061	Homo sapiens	Metazoa	195	True
Q9P0U1	Homo sapiens	Metazoa	55	True
Q9Y2R0	Homo sapiens	Metazoa	106	True
Q9NRI5	Homo sapiens	Metazoa	854	False
Q16635	Homo sapiens	Metazoa	262	False
Q96HS1	Homo sapiens	Metazoa	289	True
Q96NB2	Homo sapiens	Metazoa	322	False
O15213	Homo sapiens	Metazoa	610	False
O75607	Homo sapiens	Metazoa	178	False
O95707	Homo sapiens	Metazoa	220	False
P55795	Homo sapiens	Metazoa	449	False
P78345	Homo sapiens	Metazoa	283	False
P78563	Homo sapiens	Metazoa	741	False
Q5SY16	Homo sapiens	Metazoa	702	False
Q6NTE8	Homo sapiens	Metazoa	343	False
Q6RFH5	Homo sapiens	Metazoa	385	False
Q8NG66	Homo sapiens	Metazoa	645	False
Q8TBZ6	Homo sapiens	Metazoa	339	False
Q8WXF8	Homo sapiens	Metazoa	326	False
Q92979	Homo sapiens	Metazoa	244	False
Q96AY2	Homo sapiens	Metazoa	570	False
Q96EU6	Homo sapiens	Metazoa	259	False
Q96G21	Homo sapiens	Metazoa	291	False
Q96GC6	Homo sapiens	Metazoa	653	False
Q96ST3	Homo sapiens	Metazoa	1273	False
Q99575	Homo sapiens	Metazoa	1024	False
Q9BQ04	Homo sapiens	Metazoa	359	False
Q9BSV6	Homo sapiens	Metazoa	310	False
Q9GZS1	Homo sapiens	Metazoa	419	False
Q9H583	Homo sapiens	Metazoa	2144	False
Q9H633	Homo sapiens	Metazoa	154	False
Q9NQ55	Homo sapiens	Metazoa	473	False
Q9NRX1	Homo sapiens	Metazoa	252	False
Q9NV31	Homo sapiens	Metazoa	184	False
Q9NVU7	Homo sapiens	Metazoa	687	False
Q9NW13	Homo sapiens	Metazoa	759	False
Q9NWT1	Homo sapiens	Metazoa	392	False
Q9NXV6	Homo sapiens	Metazoa	580	False
Q9Y657	Homo sapiens	Metazoa	262	False
Q9Y6X3	Homo sapiens	Metazoa	613	False
Q9UMX0	Homo sapiens	Metazoa	589	False
Q8NEU8	Homo sapiens	Metazoa	664	False
P40422	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	70	False
O00483	Homo sapiens	Metazoa	81	True
O95140	Homo sapiens	Metazoa	757	False
P00403	Homo sapiens	Metazoa	227	True
P17152	Homo sapiens	Metazoa	192	True
P24311	Homo sapiens	Metazoa	80	True
P60602	Homo sapiens	Metazoa	79	True
Q6UW78	Homo sapiens	Metazoa	93	True
Q6UXV4	Homo sapiens	Metazoa	268	False
Q9NS69	Homo sapiens	Metazoa	142	True
Q9UBX3	Homo sapiens	Metazoa	287	True
P62330	Homo sapiens	Metazoa	175	False
Q9UG56	Homo sapiens	Metazoa	409	True
Q5T1C6	Homo sapiens	Metazoa	240	False
O60830	Homo sapiens	Metazoa	172	True
O75746	Homo sapiens	Metazoa	678	False
P12074	Homo sapiens	Metazoa	109	True
P39210	Homo sapiens	Metazoa	176	True
Q02127	Homo sapiens	Metazoa	395	True
Q6P1Q0	Homo sapiens	Metazoa	360	False
Q8N2A8	Homo sapiens	Metazoa	252	True
Q9UJZ1	Homo sapiens	Metazoa	356	False
O00567	Homo sapiens	Metazoa	594	False
O15226	Homo sapiens	Metazoa	690	False
